GEOID,GNIS ID,Name,Short Name,State,CBSA,Metropolitan Division,Central,Time Zone,Time Zone 2,FIPS Class,Population,Housing Units,Land Area,Water Area,Latitude,Longitude
38099,1034214,Walsh County,Walsh,ND,,,F,America/Chicago,,H1,10553,5219,1281.607,12.425,48.369456,-97.7213241
38071,1034215,Ramsey County,Ramsey,ND,,,F,America/Chicago,,H1,11613,5857,1185.367,115.639,48.268943,-98.720105
38005,1034216,Benson County,Benson,ND,,,F,America/Chicago,,H1,5960,2574,1388.555,50.841,48.069397,-99.366013
38063,1034217,Nelson County,Nelson,ND,,,F,America/Chicago,,H1,3025,1803,981.815,27.056,47.9216812,-98.1920325
38035,1034218,Grand Forks County,Grand Forks,ND,24220,,T,America/Chicago,,H1,72927,33567,1436.225,3.192,47.9219152,-97.4569239
38039,1034219,Griggs County,Griggs,ND,,,F,America/Chicago,,H1,2309,1377,708.685,7.895,47.4572804,-98.2369676
38091,1034220,Steele County,Steele,ND,,,F,America/Chicago,,H1,1774,1114,712.143,3.257,47.4561506,-97.7245909
38097,1034221,Traill County,Traill,ND,,,F,America/Chicago,,H1,8004,3674,861.871,0.565,47.4541906,-97.1615545
38027,1034222,Eddy County,Eddy,ND,,,F,America/Chicago,,H1,2345,1274,630.239,13.905,47.7176029,-98.9016467
38031,1034223,Foster County,Foster,ND,,,F,America/Chicago,,H1,3388,1773,634.08,12.782,47.4570775,-98.8829853
38093,1034224,Stutsman County,Stutsman,ND,27420,,T,America/Chicago,,H1,21609,10389,2221.904,76.167,46.9792551,-98.9588381
38003,1034225,Barnes County,Barnes,ND,,,F,America/Chicago,,H1,10826,5693,1491.559,21.845,46.9361065,-98.0715401
38017,1034226,Cass County,Cass,ND,22020,,T,America/Chicago,,H1,186328,85944,1764.935,2.876,46.9329643,-97.248021
38009,1034227,Bottineau County,Bottineau,ND,,,F,America/Chicago,,H1,6411,3976,1668.858,28.838,48.7922155,-100.8333319
38079,1034228,Rolette County,Rolette,ND,,,F,America/Chicago,,H1,12292,4650,903.042,36.457,48.7724977,-99.8409524
38075,1034229,Renville County,Renville,ND,33500,,F,America/Chicago,,H1,2282,1253,877.244,15.698,48.7189896,-101.6577647
38069,1034230,Pierce County,Pierce,ND,,,F,America/Chicago,,H1,3999,2033,1018.285,64.181,48.2496101,-99.9718051
38101,1034231,Ward County,Ward,ND,33500,,T,America/Chicago,,H1,69532,32297,2013.028,42.952,48.2217206,-101.5418058
38055,1034232,McLean County,McLean,ND,,,F,America/Chicago,,H1,9781,5759,2110.272,217.689,47.6069509,-101.321804
38057,1034233,Mercer County,Mercer,ND,,,F,America/North_Dakota/Beulah,,H1,8366,4667,1042.781,69.816,47.3091803,-101.8314892
38023,1034234,Divide County,Divide,ND,,,F,America/Chicago,,H1,2195,1375,1261.13,33.466,48.8149187,-103.4873624
38013,1034235,Burke County,Burke,ND,,,F,America/Chicago,,H1,2184,1413,1103.619,25.38,48.7910184,-102.5181605
38053,1035299,McKenzie County,McKenzie,ND,,,F,America/Chicago,,H1,14081,7639,2760.133,100.433,47.7401606,-103.3952782
38037,1035300,Grant County,Grant,ND,,,F,America/Denver,,H1,2320,1675,1659.233,6.781,46.3582866,-101.6396657
38073,1035301,Ransom County,Ransom,ND,,,F,America/Chicago,,H1,5663,2552,862.472,1.383,46.4561549,-97.6574002
38077,1035302,Richland County,Richland,ND,47420,,T,America/Chicago,,H1,16548,7537,1435.674,9.666,46.2646373,-96.9482619
38081,1035303,Sargent County,Sargent,ND,,,F,America/Chicago,,H1,3828,2006,858.483,8.391,46.1079383,-97.6307327
38019,1035304,Cavalier County,Cavalier,ND,,,F,America/Chicago,,H1,3691,2114,1489.125,20.71,48.7722867,-98.4648361
38049,1035305,McHenry County,McHenry,ND,33500,,F,America/Chicago,,H1,5326,2837,1873.942,37.577,48.2345729,-100.6362892
38105,1035306,Williams County,Williams,ND,48780,,T,America/Chicago,,H1,39076,20185,2077.6,70.208,48.3436752,-103.4801859
38061,1035307,Mountrail County,Mountrail,ND,,,F,America/Chicago,,H1,9648,5045,1825.163,116.256,48.2013151,-102.3556856
38015,1035614,Burleigh County,Burleigh,ND,13900,,T,America/Chicago,,H1,98443,42968,1632.694,35.788,46.9774521,-100.4687377
38029,1035615,Emmons County,Emmons,ND,,,F,America/Chicago,,H1,3297,2046,1508.401,46.91,46.2850392,-100.2387408
38007,1035616,Billings County,Billings,ND,19860,,F,America/Denver,,H1,839,493,1148.488,4.628,47.0235841,-103.3763049
38033,1035617,Golden Valley County,Golden Valley,ND,,,F,America/Denver,,H1,1734,930,1000.885,1.602,46.9401262,-103.8465657
38089,1035618,Stark County,Stark,ND,19860,,T,America/Denver,,H1,32989,15366,1334.913,5.415,46.8106826,-102.6550888
38011,1035619,Bowman County,Bowman,ND,,,F,America/Denver,,H1,2975,1645,1161.809,5.245,46.1125903,-103.5206711
38047,1035620,Logan County,Logan,ND,,,F,America/Chicago,,H1,1849,1078,992.599,18.421,46.4573446,-99.4774139
38045,1035621,LaMoure County,LaMoure,ND,,,F,America/Chicago,,H1,4135,2077,1146.005,4.952,46.4569158,-98.5354613
38021,1035622,Dickey County,Dickey,ND,,,F,America/Chicago,,H1,5003,2398,1131.493,10.664,46.1101251,-98.5047044
38025,1035623,Dunn County,Dunn,ND,19860,,F,America/Denver,,H1,4049,2178,2008.492,73.564,47.3567863,-102.6182055
38087,1035896,Slope County,Slope,ND,,,F,America/Denver,,H1,837,464,1215.264,4.24,46.4472371,-103.4598757
39013,1065575,Belmont County,Belmont,OH,48540,,T,America/New_York,,H1,66554,31636,532.127,9.148,40.0158002,-80.9885425
39151,1065576,Stark County,Stark,OH,15940,,T,America/New_York,,H1,374199,167068,575.207,5.256,40.8139188,-81.3656253
39001,1074014,Adams County,Adams,OH,,,F,America/New_York,,H1,27509,12716,583.872,2.413,38.8455029,-83.4721494
39003,1074015,Allen County,Allen,OH,30620,,T,America/New_York,,H1,102087,44692,402.545,4.306,40.7715207,-84.1057794
39005,1074016,Ashland County,Ashland,OH,11740,,T,America/New_York,,H1,52522,22491,422.986,3.849,40.8460163,-82.2706833
39007,1074017,Ashtabula County,Ashtabula,OH,17410,,F,America/New_York,,H1,97666,46291,702.417,665.768,41.8962289,-80.7589568
39009,1074018,Athens County,Athens,OH,11900,,T,America/New_York,,H1,61276,26420,503.643,4.774,39.3338576,-82.045122
39011,1074019,Auglaize County,Auglaize,OH,47540,,T,America/New_York,,H1,46263,19961,401.388,0.517,40.5609114,-84.2217438
39015,1074020,Brown County,Brown,OH,17140,,F,America/New_York,,H1,43715,19374,489.543,3.428,38.9338279,-83.8672965
39017,1074021,Butler County,Butler,OH,17140,,T,America/New_York,,H1,388327,154056,466.516,3.55,39.4386277,-84.5756256
39019,1074022,Carroll County,Carroll,OH,15940,,F,America/New_York,,H1,26761,13407,394.612,4.318,40.5795915,-81.0897166
39021,1074023,Champaign County,Champaign,OH,46500,,T,America/New_York,,H1,38715,16870,428.977,0.842,40.1376768,-83.7695156
39023,1074024,Clark County,Clark,OH,44220,,T,America/New_York,,H1,135877,61040,395.879,5.64,39.9167164,-83.7843688
39025,1074025,Clermont County,Clermont,OH,17140,,T,America/New_York,,H1,208851,86713,452.56,7.674,39.0475312,-84.1517691
39027,1074026,Clinton County,Clinton,OH,48940,,T,America/New_York,,H1,42077,17938,408.731,3.602,39.4149377,-83.8083998
39029,1074027,Columbiana County,Columbiana,OH,41400,,T,America/New_York,,H1,101723,46164,531.917,2.81,40.7684277,-80.7771866
39031,1074028,Coshocton County,Coshocton,OH,18740,,T,America/New_York,,H1,36629,16337,563.911,3.524,40.3016445,-81.9200554
39033,1074029,Crawford County,Crawford,OH,15340,,T,America/New_York,,H1,41861,19868,401.786,0.911,40.8507726,-82.9197777
39035,1074030,Cuyahoga County,Cuyahoga,OH,17410,,T,America/New_York,,H1,1256620,615881,457.211,788.318,41.635059,-81.7001959
39037,1074031,Darke County,Darke,OH,24820,,T,America/New_York,,H1,51751,22619,598.102,1.639,40.1332244,-84.6193186
39039,1074032,Defiance County,Defiance,OH,19580,,T,America/New_York,,H1,38300,16563,411.439,2.742,41.3239161,-84.4904951
39041,1074033,Delaware County,Delaware,OH,18140,,T,America/New_York,,H1,216074,82131,443.146,14.169,40.2783947,-83.0048783
39043,1074034,Erie County,Erie,OH,41780,,T,America/New_York,,H1,75299,38298,251.288,374.496,41.4705999,-82.576346
39045,1074035,Fairfield County,Fairfield,OH,18140,,T,America/New_York,,H1,159371,62743,504.365,4.197,39.7515988,-82.6305889
39047,1074036,Fayette County,Fayette,OH,47920,,T,America/New_York,,H1,28901,12685,406.361,0.654,39.559883,-83.4560973
39049,1074037,Franklin County,Franklin,OH,18140,,T,America/New_York,,H1,1318149,582701,532.422,11.202,39.969546,-83.0092923
39051,1074038,Fulton County,Fulton,OH,45780,,F,America/New_York,,H1,42602,17701,405.447,1.771,41.6017989,-84.1300795
39053,1074039,Gallia County,Gallia,OH,23680,,T,America/New_York,,H1,29276,13462,466.53,4.667,38.8246749,-82.3169099
39055,1074040,Geauga County,Geauga,OH,17410,,T,America/New_York,,H1,95455,37465,400.43,7.993,41.4995391,-81.1786514
39057,1074041,Greene County,Greene,OH,19430,,T,America/New_York,,H1,167567,71471,413.63,2.627,39.6915224,-83.8898615
39059,1074042,Guernsey County,Guernsey,OH,15740,,T,America/New_York,,H1,38409,19051,522.242,6.049,40.0520499,-81.4942595
39061,1074043,Hamilton County,Hamilton,OH,17140,,T,America/New_York,,H1,827671,379583,405.454,7.186,39.1955434,-84.542753
39063,1074044,Hancock County,Hancock,OH,22300,,T,America/New_York,,H1,75072,33733,531.322,2.328,41.0019384,-83.6665354
39065,1074045,Hardin County,Hardin,OH,,,F,America/New_York,,H1,30622,12920,470.285,0.243,40.661545,-83.6594733
39067,1074046,Harrison County,Harrison,OH,,,F,America/New_York,,H1,14528,7403,402.331,8.435,40.2938389,-81.0911359
39069,1074047,Henry County,Henry,OH,,,F,America/New_York,,H1,27601,12045,416.01,3.74,41.3338852,-84.0682304
39071,1074048,Highland County,Highland,OH,,,F,America/New_York,,H1,43285,19010,553.084,4.709,39.1847403,-83.6009721
39073,1074049,Hocking County,Hocking,OH,18140,,F,America/New_York,,H1,28104,13020,421.349,2.3,39.4970224,-82.4792403
39075,1074050,Holmes County,Holmes,OH,,,F,America/New_York,,H1,44273,14527,422.614,1.426,40.5612239,-81.9292879
39077,1074051,Huron County,Huron,OH,35940,,T,America/New_York,,H1,58518,25519,492.243,3.332,41.1462777,-82.5980227
39079,1074052,Jackson County,Jackson,OH,,,F,America/New_York,,H1,32563,14453,420.31,1.223,39.0196722,-82.6183829
39081,1074053,Jefferson County,Jefferson,OH,48260,,T,America/New_York,,H1,65280,31246,408.124,2.832,40.3850195,-80.7609723
39083,1074054,Knox County,Knox,OH,34540,,T,America/New_York,,H1,62657,25865,525.499,4.139,40.3987674,-82.421536
39085,1074055,Lake County,Lake,OH,17410,,T,America/New_York,,H1,232236,105399,229.395,749.929,41.9103521,-81.2509392
39087,1074056,Lawrence County,Lawrence,OH,26580,,T,America/New_York,,H1,57994,26579,453.393,3.873,38.5984686,-82.5367462
39089,1074057,Licking County,Licking,OH,18140,,F,America/New_York,,H1,178844,72722,682.427,4.927,40.0916087,-82.483098
39091,1074058,Logan County,Logan,OH,13340,,T,America/New_York,,H1,46098,23711,458.505,8.338,40.3884735,-83.7658522
39093,1074059,Lorain County,Lorain,OH,17410,,F,America/New_York,,H1,313101,134591,490.536,432.239,41.452678,-82.1513543
39095,1074060,Lucas County,Lucas,OH,45780,,T,America/New_York,,H1,430014,200495,339.662,256.175,41.6841907,-83.4682748
39097,1074061,Madison County,Madison,OH,18140,,F,America/New_York,,H1,43961,16255,466.688,0.822,39.8941393,-83.400439
39099,1074062,Mahoning County,Mahoning,OH,49660,,T,America/New_York,,H1,227979,108203,411.487,13.692,41.0146379,-80.7762994
39101,1074063,Marion County,Marion,OH,32020,,T,America/New_York,,H1,65366,27405,403.807,0.351,40.5871853,-83.1609031
39103,1074064,Medina County,Medina,OH,17410,,T,America/New_York,,H1,182347,75138,421.458,1.62,41.1175705,-81.8997238
39105,1074065,Meigs County,Meigs,OH,,,F,America/New_York,,H1,22242,10679,430.102,2.903,39.0822409,-82.0229005
39107,1074066,Mercer County,Mercer,OH,16380,,T,America/New_York,,H1,42321,17898,462.447,10.978,40.5400114,-84.6293603
39109,1074067,Miami County,Miami,OH,19430,,F,America/New_York,,H1,108818,46770,406.581,3.06,40.0534592,-84.2288445
39111,1074068,Monroe County,Monroe,OH,,,F,America/New_York,,H1,13401,7160,455.723,1.736,39.7273471,-81.0829177
39113,1074069,Montgomery County,Montgomery,OH,19430,,T,America/New_York,,H1,536121,252061,461.351,2.894,39.7546721,-84.2906688
39115,1074070,Morgan County,Morgan,OH,,,F,America/New_York,,H1,13851,7295,416.426,5.355,39.6203735,-81.8526619
39117,1074071,Morrow County,Morrow,OH,18140,,F,America/New_York,,H1,35049,14507,406.134,1.089,40.5240865,-82.7940678
39119,1074072,Muskingum County,Muskingum,OH,49780,,T,America/New_York,,H1,86393,38348,664.546,8.04,39.9654219,-81.9443827
39121,1074073,Noble County,Noble,OH,,,F,America/New_York,,H1,14216,5787,398.012,6.558,39.7659589,-81.4555606
39123,1074074,Ottawa County,Ottawa,OH,41780,,T,America/New_York,,H1,40367,28626,254.702,330.375,41.5939007,-83.0199779
39125,1074075,Paulding County,Paulding,OH,,,F,America/New_York,,H1,18827,8524,416.435,2.411,41.1166208,-84.5801946
39127,1074076,Perry County,Perry,OH,18140,,F,America/New_York,,H1,35451,15003,407.934,4.552,39.7371483,-82.2361379
39129,1074077,Pickaway County,Pickaway,OH,18140,,F,America/New_York,,H1,58809,22384,501.193,5.359,39.6419411,-83.0243916
39131,1074078,Pike County,Pike,OH,,,F,America/New_York,,H1,27151,12047,440.282,3.694,39.0773714,-83.0668541
39133,1074079,Portage County,Portage,OH,10420,,T,America/New_York,,H1,161217,70692,487.408,16.651,41.1676889,-81.1974025
39135,1074080,Preble County,Preble,OH,,,F,America/New_York,,H1,40929,18088,424.226,2.341,39.7415271,-84.6480147
39137,1074081,Putnam County,Putnam,OH,,,F,America/New_York,,H1,34400,13846,482.544,1.755,41.0220807,-84.1317319
39139,1074082,Richland County,Richland,OH,31900,,T,America/New_York,,H1,125008,54581,495.227,4.849,40.7746843,-82.5364844
39141,1074083,Ross County,Ross,OH,17060,,T,America/New_York,,H1,76957,32051,689.166,3.859,39.3376277,-83.0570256
39143,1074084,Sandusky County,Sandusky,OH,23380,,T,America/New_York,,H1,58885,26500,408.246,9.465,41.3574164,-83.1439157
39145,1074085,Scioto County,Scioto,OH,39020,,T,America/New_York,,H1,73716,33209,610.146,6.214,38.8039038,-82.9928889
39147,1074086,Seneca County,Seneca,OH,45660,,T,America/New_York,,H1,55062,23960,551.026,1.767,41.1238796,-83.1277054
39149,1074087,Shelby County,Shelby,OH,43380,,T,America/New_York,,H1,48145,20102,407.694,3.013,40.3315254,-84.2047418
39153,1074088,Summit County,Summit,OH,10420,,T,America/New_York,,H1,539361,246641,412.793,7.339,41.1259792,-81.532167
39155,1074089,Trumbull County,Trumbull,OH,49660,,T,America/New_York,,H1,201749,94575,617.579,18.459,41.3170157,-80.7612724
39157,1074090,Tuscarawas County,Tuscarawas,OH,35420,,T,America/New_York,,H1,92840,40785,567.565,4.001,40.4409451,-81.4737522
39159,1074091,Union County,Union,OH,18140,,F,America/New_York,,H1,63411,23441,431.711,5.182,40.2993986,-83.371578
39161,1074092,Van Wert County,Van Wert,OH,46780,,T,America/New_York,,H1,28833,12560,409.15,1.269,40.8553982,-84.5860991
39163,1074093,Vinton County,Vinton,OH,,,F,America/New_York,,H1,12790,5952,412.36,2.618,39.250985,-82.48535
39165,1074094,Warren County,Warren,OH,17140,,T,America/New_York,,H1,243189,93520,401.417,6.064,39.4277011,-84.1667526
39167,1074095,Washington County,Washington,OH,31930,,T,America/New_York,,H1,59639,27997,631.974,8.025,39.4553162,-81.4952544
39169,1074096,Wayne County,Wayne,OH,49300,,T,America/New_York,,H1,116680,46649,554.789,1.946,40.8288539,-81.8880106
39171,1074097,Williams County,Williams,OH,,,F,America/New_York,,H1,36973,16566,420.66,2.432,41.5602876,-84.5881379
39173,1074098,Wood County,Wood,OH,45780,,T,America/New_York,,H1,131564,56919,617.167,3.362,41.3617079,-83.6229779
39175,1074099,Wyandot County,Wyandot,OH,,,F,America/New_York,,H1,21818,9851,406.879,0.689,40.8423639,-83.3043781
40001,1101788,Adair County,Adair,OK,,,F,America/Chicago,,H1,19726,8141,573.881,3.423,35.8839341,-94.6587391
40003,1101789,Alfalfa County,Alfalfa,OK,,,F,America/Chicago,,H1,5683,2505,866.565,14.883,36.7309889,-98.3239782
40005,1101790,Atoka County,Atoka,OK,,,F,America/Chicago,,H1,14117,6012,975.453,14.39,34.3736483,-96.0378479
40007,1101791,Beaver County,Beaver,OK,,,F,America/Chicago,,H1,5071,2480,1814.837,2.837,36.7497077,-100.4768349
40009,1101792,Beckham County,Beckham,OK,21120,,T,America/Chicago,,H1,22295,10125,901.675,2.132,35.2687042,-99.6819565
40011,1101793,Blaine County,Blaine,OK,,,F,America/Chicago,,H1,8661,4559,928.463,10.394,35.8752484,-98.4334743
40013,1101794,Bryan County,Bryan,OK,20460,,T,America/Chicago,,H1,46528,20396,904.348,39.309,33.9622404,-96.2597621
40015,1101795,Caddo County,Caddo,OK,,,F,America/Chicago,,H1,26910,11658,1277.754,12.394,35.174406,-98.3751582
40017,1101796,Canadian County,Canadian,OK,36420,,T,America/Chicago,,H1,156681,59808,896.573,8.937,35.5424446,-97.9824013
40019,1101797,Carter County,Carter,OK,11620,,T,America/Chicago,,H1,48202,21609,822.301,11.48,34.2508714,-97.285788
40021,1101798,Cherokee County,Cherokee,OK,45140,,T,America/Chicago,,H1,47412,22138,749.127,26.896,35.9066679,-94.9996892
40023,1101799,Choctaw County,Choctaw,OK,,,F,America/Chicago,,H1,14285,7105,770.383,29.141,34.0266235,-95.5521803
40025,1101800,Cimarron County,Cimarron,OK,,,F,America/Chicago,,H1,2272,1378,1834.808,6.148,36.7483051,-102.5177237
40027,1101801,Cleveland County,Cleveland,OK,36420,,T,America/Chicago,,H1,295060,121845,538.888,19.02,35.2030564,-97.3264528
40029,1101802,Coal County,Coal,OK,,,F,America/Chicago,,H1,5287,2581,516.772,4.663,34.5881997,-96.2977786
40031,1101803,Comanche County,Comanche,OK,30020,,T,America/Chicago,,H1,121777,52585,1069.322,14.541,34.6621224,-98.4716797
40033,1101804,Cotton County,Cotton,OK,30020,,F,America/Chicago,,H1,5537,2712,632.637,9.261,34.2902312,-98.3722432
40035,1101805,Craig County,Craig,OK,,,F,America/Chicago,,H1,14144,6378,761.255,1.409,36.7617782,-95.2084696
40037,1101806,Creek County,Creek,OK,46140,,T,America/Chicago,,H1,72076,31114,949.894,19.621,35.9025836,-96.3708562
40039,1101807,Custer County,Custer,OK,48220,,T,America/Chicago,,H1,28391,12907,988.779,13.254,35.6388377,-99.0015557
40041,1101808,Delaware County,Delaware,OK,,,F,America/Chicago,,H1,40791,24232,737.754,54.242,36.4082388,-94.8026125
40043,1101809,Dewey County,Dewey,OK,,,F,America/Chicago,,H1,4504,2195,999.628,8.753,35.9876528,-99.0079219
40045,1101810,Ellis County,Ellis,OK,,,F,America/Chicago,,H1,3755,2143,1231.477,0.368,36.2183808,-99.7546182
40047,1101811,Garfield County,Garfield,OK,21420,,T,America/Chicago,,H1,62456,27755,1058.507,1.574,36.3790615,-97.7827228
40049,1101812,Garvin County,Garvin,OK,,,F,America/Chicago,,H1,25806,12109,802.145,11.591,34.7045811,-97.3093233
40051,1101813,Grady County,Grady,OK,36420,,F,America/Chicago,,H1,55314,23142,1100.54,4.392,35.0169371,-97.8841202
40053,1101814,Grant County,Grant,OK,,,F,America/Chicago,,H1,4152,2185,1000.74,2.719,36.7961439,-97.7861241
40055,1101815,Greer County,Greer,OK,,,F,America/Chicago,,H1,5531,2628,639.285,4.304,34.9357371,-99.5607827
40057,1101816,Harmon County,Harmon,OK,,,F,America/Chicago,,H1,2499,1359,537.258,1.467,34.7441185,-99.8462501
40059,1101817,Harper County,Harper,OK,,,F,America/Chicago,,H1,3272,1720,1038.584,2.031,36.7888025,-99.6674011
40061,1101818,Haskell County,Haskell,OK,,,F,America/Chicago,,H1,11651,5677,576.725,48.745,35.2247812,-95.1166506
40063,1101819,Hughes County,Hughes,OK,,,F,America/Chicago,,H1,13409,5818,804.473,10.217,35.0483629,-96.250188
40065,1101820,Jackson County,Jackson,OK,11060,,T,America/Chicago,,H1,24776,12041,802.653,1.589,34.587971,-99.4147585
40067,1101821,Jefferson County,Jefferson,OK,,,F,America/Chicago,,H1,5420,2764,758.956,15.219,34.1110029,-97.8357913
40069,1101822,Johnston County,Johnston,OK,,,F,America/Chicago,,H1,10410,4721,643.05,15.307,34.3165083,-96.6605949
40071,1101823,Kay County,Kay,OK,38620,,T,America/Chicago,,H1,43859,20990,919.61,25.307,36.8180034,-97.143938
40073,1101824,Kingfisher County,Kingfisher,OK,,,F,America/Chicago,,H1,15290,6402,898.086,7.949,35.9453881,-97.9421091
