OID_UA_20|GEOID_UA_20|NAMELSAD_UA_20|AREALAND_UA_20|AREAWATER_UA_20|MTFCC_UA_20|FUNCSTAT_UA_20|OID_COUNTY_20|GEOID_COUNTY_20|NAMELSAD_COUNTY_20|AREALAND_COUNTY_20|AREAWATER_COUNTY_20|MTFCC_COUNTY_20|CLASSFP_COUNTY_20|FUNCSTAT_COUNTY_20|AREALAND_PART|AREAWATER_PART
|||||||27590746889104|48291|Liberty County|3000121460|46620495|G4020|H1|A|2960121396|46619581
|||||||27590476682023|48293|Limestone County|2345053180|71830221|G4020|H1|A|2333421310|71746770
|||||||27590129860927|48295|Lipscomb County|2414422644|298741|G4020|H1|A|2414422644|298741
|||||||27590404409792|48297|Live Oak County|2692796909|101483818|G4020|H1|A|2692796909|101483818
|||||||27590697280827|48299|Llano County|2419214536|82342037|G4020|H1|A|2378153075|81946363
|||||||27590700196476|48301|Loving County|1732230053|19981167|G4020|H1|A|1732230053|19981167
|||||||27590389790150|48303|Lubbock County|2319597749|13210797|G4020|H1|A|2037224157|11013787
|||||||27590702628620|48305|Lynn County|2309924847|4169718|G4020|H1|A|2309924847|4169718
|||||||27590550557686|48307|McCulloch County|2759893532|20286193|G4020|H1|A|2752316505|20266668
|||||||27590356696464|48309|McLennan County|2684924491|61092093|G4020|H1|A|2446137177|59674192
|||||||27590357420186|48311|McMullen County|2952066567|43985124|G4020|H1|A|2952066567|43985124
|||||||27590738792549|48313|Madison County|1207103457|16493254|G4020|H1|A|1207103457|16493254
|||||||27590717843763|48315|Marion County|986530318|102099491|G4020|H1|A|986530318|102099491
|||||||27590699217292|48317|Martin County|2369724591|1931832|G4020|H1|A|2369724591|1931832
|||||||27590709154039|48319|Mason County|2405674102|8755301|G4020|H1|A|2405674102|8755301
|||||||27590400744458|48321|Matagorda County|2830645444|1345742564|G4020|H1|A|2803673136|1345700711
|||||||27590477653086|48323|Maverick County|3313818748|31872416|G4020|H1|A|3259053556|31508131
|||||||27590188392200|48325|Medina County|3432666210|23759762|G4020|H1|A|3421911191|23737200
|||||||27590702902149|48327|Menard County|2336237980|613559|G4020|H1|A|2336237980|613559
|||||||27590703302234|48329|Midland County|2331915358|4252951|G4020|H1|A|2133727889|3987194
|||||||275901042208457|48331|Milam County|2632349427|11831398|G4020|H1|A|2614727723|11831398
|||||||27590358038021|48333|Mills County|1937892798|4023558|G4020|H1|A|1937892798|4023558
|||||||27590711260481|48335|Mitchell County|2359710926|12489775|G4020|H1|A|2352498716|12489775
|||||||27590474513083|48337|Montague County|2411034611|19087359|G4020|H1|A|2399858442|19041104
|||||||27590746281935|48339|Montgomery County|2699237142|89879828|G4020|H1|A|1965289678|79522633
|||||||27590133103644|48341|Moore County|2330207191|25699789|G4020|H1|A|2317419620|25699789
|||||||27590726103105|48343|Morris County|652649023|17382447|G4020|H1|A|652649023|17382447
|||||||27590426819948|48345|Motley County|2562963900|644140|G4020|H1|A|2562963900|644140
|||||||275901049647934|48347|Nacogdoches County|2450966944|89731149|G4020|H1|A|2386205042|89533263
|||||||27590397742163|48349|Navarro County|2615116305|197615409|G4020|H1|A|2574913966|197268883
|||||||27590389190440|48351|Newton County|2418212546|15672146|G4020|H1|A|2418212546|15672146
|||||||27590703664971|48353|Nolan County|2362061742|5052159|G4020|H1|A|2342512082|5049738
|||||||27590484717179|48355|Nueces County|2173169293|845316413|G4020|H1|A|1834449767|841776696
|||||||27590131286425|48357|Ochiltree County|2376792063|1331778|G4020|H1|A|2366486826|1331778
|||||||27590424169571|48359|Oldham County|3886337114|2339716|G4020|H1|A|3886337114|2339716
|||||||27590359952238|48361|Orange County|864501044|118476459|G4020|H1|A|728740756|113022316
|||||||27590429588598|48363|Palo Pinto County|2467090694|85364147|G4020|H1|A|2446742519|85341364
|||||||27590202080986|48365|Panola County|2101400900|25810623|G4020|H1|A|2082078618|25795082
|||||||27590361069370|48367|Parker County|2340624021|16510094|G4020|H1|A|2227835042|16289143
|||||||27590134375476|48369|Parmer County|2281312149|11355762|G4020|H1|A|2281312149|11355762
|||||||27590362497305|48371|Pecos County|12338274936|2532275|G4020|H1|A|12322772654|2532275
|||||||27590749903663|48373|Polk County|2737733240|136271620|G4020|H1|A|2719880689|136242726
|||||||27590135705951|48375|Potter County|2352718733|35190085|G4020|H1|A|2221946118|34620658
|||||||27590363320492|48377|Presidio County|9985057448|1773188|G4020|H1|A|9985057448|1773188
|||||||27590720759114|48379|Rains County|594281632|76078926|G4020|H1|A|594281632|76078926
|||||||27590364495744|48381|Randall County|2363909277|25203161|G4020|H1|A|2258170593|23924978
|||||||27590703851494|48383|Reagan County|3044049120|1792716|G4020|H1|A|3044049120|1792716
|||||||27590365523824|48385|Real County|1810812879|2346259|G4020|H1|A|1810812879|2346259
|||||||27590366200050|48387|Red River County|2703677245|33255080|G4020|H1|A|2703677245|33255080
|||||||27590704394191|48389|Reeves County|6825534318|17396672|G4020|H1|A|6805538657|17396672
|||||||27590366535271|48391|Refugio County|1995545557|123688759|G4020|H1|A|1995545557|123688759
|||||||27590366996697|48393|Roberts County|2393298442|346846|G4020|H1|A|2393298442|346846
|||||||27590748139103|48395|Robertson County|2214840334|27332985|G4020|H1|A|2214840334|27332985
|||||||27590406983851|48397|Rockwall County|329461303|56272445|G4020|H1|A|210518270|54802983
|||||||27590367621867|48399|Runnels County|2722259323|15604788|G4020|H1|A|2722259323|15604788
|||||||27590368411886|48401|Rusk County|2393663219|37217198|G4020|H1|A|2358430111|37072936
|||||||27590369059653|48403|Sabine County|1273523415|219936062|G4020|H1|A|1273523415|219936062
|||||||27590492125386|48405|San Augustine County|1374400363|159644688|G4020|H1|A|1374400363|159644688
|||||||27590747892002|48407|San Jacinto County|1474332269|151949232|G4020|H1|A|1474332269|151949232
|||||||27590408985831|48409|San Patricio County|1795990941|37577389|G4020|H1|A|1723507490|37020647
|||||||27590704622569|48411|San Saba County|2940447163|8300211|G4020|H1|A|2940447163|8300211
|||||||27590407755434|48413|Schleicher County|3394546068|87401|G4020|H1|A|3394546068|87401
|||||||27590705508422|48415|Scurry County|2345090474|5436957|G4020|H1|A|2326449385|5378491
|||||||27590712277696|48417|Shackelford County|2367989254|3268209|G4020|H1|A|2367989254|3268209
|||||||27590679015488|48419|Shelby County|2060566466|101081677|G4020|H1|A|2043001944|101063485
|||||||27590370113411|48421|Sherman County|2390195607|425429|G4020|H1|A|2390195607|425429
|||||||27590732061416|48423|Smith County|2386604289|73163662|G4020|H1|A|2130090205|69466843
|||||||27590415857279|48425|Somervell County|482714491|14210911|G4020|H1|A|482714491|14210911
|||||||27590370815983|48427|Starr County|3168019235|15346374|G4020|H1|A|3117534314|14990189
|||||||27590411567010|48429|Stephens County|2322497231|64147705|G4020|H1|A|2309943211|64137887
|||||||27590705932638|48431|Sterling County|2391722770|167451|G4020|H1|A|2391722770|167451
|||||||27590712341885|48433|Stonewall County|2373238700|10177387|G4020|H1|A|2373238700|10177387
|||||||27590486110639|48435|Sutton County|3765674775|1277066|G4020|H1|A|3765674775|1277066
|||||||27590418981850|48437|Swisher County|2305502705|27277988|G4020|H1|A|2305502705|27277988
|||||||275901921448120|48439|Tarrant County|2241078404|99782500|G4020|H1|A|476626713|69553880
|||||||27590710087863|48441|Taylor County|2371228265|9760311|G4020|H1|A|2210718397|8744601
|||||||27590372237241|48443|Terrell County|6107081791|259482|G4020|H1|A|6107081791|259482
|||||||27590373087131|48445|Terry County|2302083290|5443860|G4020|H1|A|2290799194|5412821
|||||||27590373773034|48447|Throckmorton County|2363499444|7586186|G4020|H1|A|2363499444|7586186
|||||||27590721999228|48449|Titus County|1051700249|50711188|G4020|H1|A|1018718695|49870229
|||||||27590374721055|48451|Tom Green County|3941965406|48077315|G4020|H1|A|3814364471|45437687
|||||||27590377912845|48453|Travis County|2574584400|80222169|G4020|H1|A|1517800081|72694793
|||||||275901051929856|48455|Trinity County|1796920726|52260791|G4020|H1|A|1796920726|52260791
|||||||27590379141981|48457|Tyler County|2394158684|29093511|G4020|H1|A|2394158684|29093511
|||||||27590722549595|48459|Upshur County|1509910834|24878112|G4020|H1|A|1491577056|24828760
|||||||27590706446083|48461|Upton County|3215010598|464309|G4020|H1|A|3215010598|464309
|||||||27590379861396|48463|Uvalde County|4019455745|17385901|G4020|H1|A|4000418574|17363560
|||||||27590380964697|48465|Val Verde County|8144863966|227711025|G4020|H1|A|8096151153|227495600
|||||||27590722879770|48467|Van Zandt County|2182250335|44149754|G4020|H1|A|2182250335|44149754
|||||||27590381290803|48469|Victoria County|2284644884|17425944|G4020|H1|A|2197621223|17425944
|||||||27590742648199|48471|Walker County|2031126325|44745757|G4020|H1|A|1987104883|44003886
|||||||27590743644002|48473|Waller County|1329431564|11827973|G4020|H1|A|1296453790|11825191
|||||||27590707046805|48475|Ward County|2164201061|624206|G4020|H1|A|2145289124|592739
|||||||27590744568337|48477|Washington County|1564855485|45471320|G4020|H1|A|1538272294|45391402
|||||||27590382110126|48479|Webb County|8706187279|36554555|G4020|H1|A|8539897247|34987821
|||||||27590383068358|48481|Wharton County|2813095080|21310003|G4020|H1|A|2780756726|21283116
|||||||27590383346589|48483|Wheeler County|2368629232|2455912|G4020|H1|A|2368629232|2455912
|||||||27590707269905|48485|Wichita County|1625459967|13644166|G4020|H1|A|1470844874|13457126
|||||||27590707806711|48487|Wilbarger County|2514738098|18202665|G4020|H1|A|2499735112|18179403
|||||||27590707941265|48489|Willacy County|1529652214|502884780|G4020|H1|A|1515059414|502733562
|||||||27590491700695|48491|Williamson County|2889993451|41571180|G4020|H1|A|2368194465|37719688
|||||||27590384724137|48493|Wilson County|2081662650|12111507|G4020|H1|A|2071684518|12096242
|||||||27590708219174|48495|Winkler County|2178876165|19838|G4020|H1|A|2171651017|19838
|||||||27590172674729|48497|Wise County|2342369110|47038990|G4020|H1|A|2326265675|47038990
|||||||27590723989826|48499|Wood County|1671172155|130731200|G4020|H1|A|1656525090|130577547
|||||||27590385803866|48501|Yoakum County|2071252479|34329|G4020|H1|A|2071252479|34329
|||||||27590386350888|48503|Young County|2368539757|42371869|G4020|H1|A|2356365403|42371063
|||||||27590386649302|48505|Zapata County|2585876042|154371160|G4020|H1|A|2573028803|154371160
|||||||27590387004212|48507|Zavala County|3360268878|11208707|G4020|H1|A|3351096112|11197560
|||||||27590225377516|49001|Beaver County|6689681850|5298466|G4020|H1|A|6689681850|5298466
|||||||27590474673670|49003|Box Elder County|14881028167|2547651538|G4020|H1|A|14833171106|2547645232
|||||||27590227835512|49005|Cache County|3016627502|21097697|G4020|H1|A|2893021250|21010433
|||||||27590475031337|49007|Carbon County|3831067716|15844443|G4020|H1|A|3804992230|15844443
|||||||27590228812465|49009|Daggett County|1805185844|61230034|G4020|H1|A|1805185844|61230034
|||||||27590187802894|49011|Davis County|774579558|870614815|G4020|H1|A|483623330|869371236
|||||||27590475310076|49013|Duchesne County|8379502802|38797805|G4020|H1|A|8371250955|38797805
|||||||27590475578364|49015|Emery County|11557242835|24843849|G4020|H1|A|11557242835|24843849
|||||||27590230595139|49017|Garfield County|13403572593|85610782|G4020|H1|A|13403572593|85610782
|||||||27590475578365|49019|Grand County|9512361692|31552278|G4020|H1|A|9495215809|31552278
|||||||27590225377517|49021|Iron County|8537474385|11390956|G4020|H1|A|8490083237|11390956
|||||||27590476468070|49023|Juab County|8784407522|36542088|G4020|H1|A|8775309206|36542088
|||||||27590231293852|49025|Kane County|10333912585|306169204|G4020|H1|A|10333912585|306169204
|||||||27590476647431|49027|Millard County|17574363572|133311815|G4020|H1|A|17574363572|133311815
|||||||27590483901018|49029|Morgan County|1577739411|4437369|G4020|H1|A|1577739411|4437369
|||||||27590188315104|49031|Piute County|1964345826|20285697|G4020|H1|A|1964345826|20285697
|||||||27590244199394|49033|Rich County|2664700959|149106532|G4020|H1|A|2664700959|149106532
|||||||27590190526678|49035|Salt Lake County|1921953041|164895908|G4020|H1|A|1143266296|164379215
|||||||275901349493805|49037|San Juan County|20253174602|293818273|G4020|H1|A|20253174602|293818273
|||||||27590191428089|49039|Sanpete County|4117901457|32049371|G4020|H1|A|4113380142|32049371
|||||||27590476902116|49041|Sevier County|4948000056|20260728|G4020|H1|A|4935718353|20260728
|||||||27590675542268|49043|Summit County|4844776271|26617165|G4020|H1|A|4797539396|26617165
|||||||27590477150050|49045|Tooele County|17979556898|891073714|G4020|H1|A|17915572381|890582946
|||||||27590477366403|49047|Uintah County|11609319393|56115801|G4020|H1|A|11568373859|56115801
|||||||27590190526679|49049|Utah County|5190543916|362967850|G4020|H1|A|4742981919|362185711
|||||||27590478858060|49051|Wasatch County|3048452823|79128329|G4020|H1|A|3013685326|79128329
|||||||275901429319483|49053|Washington County|6287037039|7781671|G4020|H1|A|6102426361|7759702
|||||||27590246499463|49055|Wayne County|6374011495|15049641|G4020|H1|A|6374011495|15049641
|||||||27590187802895|49057|Weber County|1492536928|216443478|G4020|H1|A|1238425914|216306731
|||||||27590227001785|50001|Addison County|1984209520|107311666|G4020|H1|A|1972872382|107045129
|||||||27590484054966|50003|Bennington County|1747741036|6891098|G4020|H1|A|1717612460|6590018
|||||||27590485237558|50005|Caledonia County|1680273211|22375999|G4020|H1|A|1671944688|22150657
|||||||27590486844551|50007|Chittenden County|1391556759|214228923|G4020|H1|A|1216615668|211429724
|||||||27590253859416|50009|Essex County|1715969342|28693354|G4020|H1|A|1715969342|28693354
|||||||27590255216238|50011|Franklin County|1633443915|150143028|G4020|H1|A|1612809568|150130420
|||||||27590488047470|50013|Grand Isle County|211781772|292265362|G4020|H1|A|211781772|292265362
|||||||27590485237559|50015|Lamoille County|1197230858|12696348|G4020|H1|A|1197230858|12696348
|||||||27590489635466|50017|Orange County|1779816925|12026595|G4020|H1|A|1779816925|12026595
|||||||27590485237560|50019|Orleans County|1798784030|71420937|G4020|H1|A|1798784030|71420937
|||||||27590249714602|50021|Rutland County|2407970501|38745883|G4020|H1|A|2372412572|38378131
|||||||27590486844552|50023|Washington County|1778229393|21169489|G4020|H1|A|1740958521|20755930
|||||||27590264497132|50025|Windham County|2034346401|32919838|G4020|H1|A|2015134328|32772536
|||||||27590261406059|50027|Windsor County|2511727722|19354761|G4020|H1|A|2482391798|18756772
|||||||27590353140149|51001|Accomack County|1163725929|2229259960|G4020|H1|A|1153212596|2228929804
|||||||27590229664960|51003|Albemarle County|1866014147|14223772|G4020|H1|A|1785407924|13433259
|||||||27590812035956|51005|Alleghany County|1156616591|8162741|G4020|H1|A|1139525182|7859743
|||||||27590345554168|51007|Amelia County|920379345|8188217|G4020|H1|A|920379345|8188217
|||||||27590743793616|51009|Amherst County|1227554631|12898694|G4020|H1|A|1185640760|12664205
|||||||27590230902576|51011|Appomattox County|865635017|3206454|G4020|H1|A|865635017|3206454
|||||||27590781751160|51015|Augusta County|2504708861|9537137|G4020|H1|A|2470742358|9453428
|||||||27590827982583|51017|Bath County|1370626043|14039993|G4020|H1|A|1370626043|14039993
|||||||275901025603339|51019|Bedford County|1968660755|42062887|G4020|H1|A|1903493122|41419789
|||||||27590781246945|51021|Bland County|926311267|2547191|G4020|H1|A|926311267|2547191
|||||||27590486789859|51023|Botetourt County|1401898974|12126225|G4020|H1|A|1351380166|11922614
|||||||275901913109572|51025|Brunswick County|1466538251|8383474|G4020|H1|A|1466538251|8383474
|||||||27590763719744|51027|Buchanan County|1302386895|2804450|G4020|H1|A|1302386895|2804450
|||||||27590236007462|51029|Buckingham County|1501215440|9911855|G4020|H1|A|1501215440|9911855
|||||||27590746222041|51031|Campbell County|1303300984|8894442|G4020|H1|A|1247678706|8322025
|||||||27590236888907|51033|Caroline County|1365863858|24927342|G4020|H1|A|1365863858|24927342
|||||||27590347062879|51035|Carroll County|1229582400|7586185|G4020|H1|A|1227433355|7586185
|||||||275901425309188|51036|Charles City County|473711548|55274680|G4020|H1|A|473711548|55274680
|||||||27590237545957|51037|Charlotte County|1231010116|5809378|G4020|H1|A|1231010116|5809378
|||||||27590328222602|51041|Chesterfield County|1096874571|34967238|G4020|H1|A|575483594|22153285
|||||||27590244341899|51043|Clarke County|455664146|5690611|G4020|H1|A|455664146|5690611
|||||||27590764192560|51045|Craig County|849770438|2793174|G4020|H1|A|849770438|2793174
|||||||27590740453809|51047|Culpeper County|982089165|9005141|G4020|H1|A|957819570|8940824
|||||||27590238896371|51049|Cumberland County|770454314|5917833|G4020|H1|A|768816646|5893178
|||||||27590358697442|51051|Dickenson County|855863023|8079112|G4020|H1|A|855863023|8079112
|||||||27590357508513|51053|Dinwiddie County|1305057845|8988308|G4020|H1|A|1283634705|8688929
|||||||27590239331220|51057|Essex County|666494453|74795284|G4020|H1|A|666494453|74795284
|||||||27590241097994|51059|Fairfax County|1012739503|40071739|G4020|H1|A|206498229|27988631
|||||||27590741356634|51061|Fauquier County|1678296041|9665551|G4020|H1|A|1622470428|9199646
|||||||27590779609428|51063|Floyd County|986585628|2190752|G4020|H1|A|986585628|2190752
