"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total",
"0500000US22073","Ouachita Parish, Louisiana","69676","null","274","null",
"0500000US22075","Plaquemines Parish, Louisiana","9509","null","46","null",
"0500000US22077","Pointe Coupee Parish, Louisiana","10983","null","41","null",
"0500000US22079","Rapides Parish, Louisiana","57889","null","201","null",
"0500000US22081","Red River Parish, Louisiana","3632","null","40","null",
"0500000US22083","Richland Parish, Louisiana","8670","null","90","null",
"0500000US22085","Sabine Parish, Louisiana","13554","null","34","null",
"0500000US22087","St. Bernard Parish, Louisiana","17529","null","57","null",
"0500000US22089","St. Charles Parish, Louisiana","20426","null","76","null",
"0500000US22091","St. Helena Parish, Louisiana","5226","null","42","null",
"0500000US22093","St. James Parish, Louisiana","8589","null","63","null",
"0500000US22095","St. John the Baptist Parish, Louisiana","17746","null","81","null",
"0500000US22097","St. Landry Parish, Louisiana","36702","null","99","null",
"0500000US22099","St. Martin Parish, Louisiana","23407","null","47","null",
"0500000US22101","St. Mary Parish, Louisiana","22561","null","91","null",
"0500000US22103","St. Tammany Parish, Louisiana","108851","null","169","null",
"0500000US22105","Tangipahoa Parish, Louisiana","56149","null","206","null",
"0500000US22107","Tensas Parish, Louisiana","2845","null","16","null",
"0500000US22109","Terrebonne Parish, Louisiana","47042","null","121","null",
"0500000US22111","Union Parish, Louisiana","10493","null","86","null",
"0500000US22113","Vermilion Parish, Louisiana","25760","null","76","null",
"0500000US22115","Vernon Parish, Louisiana","21968","null","452","null",
"0500000US22117","Washington Parish, Louisiana","21386","null","90","null",
"0500000US22119","Webster Parish, Louisiana","18339","null","104","null",
"0500000US22121","West Baton Rouge Parish, Louisiana","11247","null","103","null",
"0500000US22123","West Carroll Parish, Louisiana","4718","null","36","null",
"0500000US22125","West Feliciana Parish, Louisiana","5062","null","118","null",
"0500000US22127","Winn Parish, Louisiana","6451","null","118","null",
"0500000US23001","Androscoggin County, Maine","49769","null","220","null",
"0500000US23003","Aroostook County, Maine","38485","null","154","null",
"0500000US23005","Cumberland County, Maine","148178","null","308","null",
"0500000US23007","Franklin County, Maine","20979","null","98","null",
"0500000US23009","Hancock County, Maine","40197","null","131","null",
"0500000US23011","Kennebec County, Maine","62538","null","175","null",
"0500000US23013","Knox County, Maine","24247","null","109","null",
"0500000US23015","Lincoln County, Maine","23587","null","148","null",
"0500000US23017","Oxford County, Maine","36176","null","96","null",
"0500000US23019","Penobscot County, Maine","74904","null","332","null",
"0500000US23021","Piscataquis County, Maine","14673","null","65","null",
"0500000US23023","Sagadahoc County, Maine","18880","null","57","null",
"0500000US23025","Somerset County, Maine","29894","null","84","null",
"0500000US23027","Waldo County, Maine","21928","null","72","null",
"0500000US23029","Washington County, Maine","21795","null","97","null",
"0500000US23031","York County, Maine","111552","null","167","null",
"0500000US24001","Allegany County, Maryland","32927","null","309","null",
"0500000US24003","Anne Arundel County, Maryland","231310","null","651","null",
"0500000US24005","Baltimore County, Maryland","348239","null","799","null",
"0500000US24009","Calvert County, Maryland","35501","null","93","null",
"0500000US24011","Caroline County, Maryland","13466","null","97","null",
"0500000US24013","Carroll County, Maryland","65500","null","203","null",
"0500000US24015","Cecil County, Maryland","43787","null","114","null",
"0500000US24017","Charles County, Maryland","61718","null","178","null",
"0500000US24019","Dorchester County, Maryland","16433","null","81","null",
"0500000US24021","Frederick County, Maryland","101980","null","247","null",
"0500000US24023","Garrett County, Maryland","18509","null","93","null",
"0500000US24025","Harford County, Maryland","102686","null","163","null",
"0500000US24027","Howard County, Maryland","122208","null","282","null",
"0500000US24029","Kent County, Maryland","10344","null","93","null",
"0500000US24031","Montgomery County, Maryland","401942","null","268","null",
"0500000US24033","Prince George's County, Maryland","356061","null","431","null",
"0500000US24035","Queen Anne's County, Maryland","21172","null","82","null",
"0500000US24037","St. Mary's County, Maryland","45138","null","241","null",
"0500000US24039","Somerset County, Maryland","10951","null","249","null",
"0500000US24041","Talbot County, Maryland","19597","null","58","null",
"0500000US24043","Washington County, Maryland","63432","null","583","null",
"0500000US24045","Wicomico County, Maryland","43497","null","177","null",
"0500000US24047","Worcester County, Maryland","56225","null","108","null",
"0500000US24510","Baltimore city, Maryland","293718","null","785","null",
"0500000US25001","Barnstable County, Massachusetts","164523","null","248","null",
"0500000US25003","Berkshire County, Massachusetts","69575","null","258","null",
"0500000US25005","Bristol County, Massachusetts","242312","null","420","null",
"0500000US25007","Dukes County, Massachusetts","17529","null","44","null",
"0500000US25009","Essex County, Massachusetts","325228","null","448","null",
"0500000US25011","Franklin County, Massachusetts","34326","null","139","null",
"0500000US25013","Hampden County, Massachusetts","196596","null","271","null",
"0500000US25015","Hampshire County, Massachusetts","65784","null","369","null",
"0500000US25017","Middlesex County, Massachusetts","653621","null","718","null",
"0500000US25019","Nantucket County, Massachusetts","12138","null","39","null",
"0500000US25021","Norfolk County, Massachusetts","289052","null","449","null",
"0500000US25023","Plymouth County, Massachusetts","213262","null","370","null",
"0500000US25025","Suffolk County, Massachusetts","346557","null","691","null",
"0500000US25027","Worcester County, Massachusetts","349131","null","525","null",
"0500000US26001","Alcona County, Michigan","10363","null","46","null",
"0500000US26003","Alger County, Michigan","6231","null","88","null",
"0500000US26005","Allegan County, Michigan","51536","null","115","null",
"0500000US26007","Alpena County, Michigan","15682","null","87","null",
"0500000US26009","Antrim County, Michigan","17563","null","52","null",
"0500000US26011","Arenac County, Michigan","9530","null","66","null",
"0500000US26013","Baraga County, Michigan","5082","null","74","null",
"0500000US26015","Barry County, Michigan","27288","null","96","null",
"0500000US26017","Bay County, Michigan","48552","null","109","null",
"0500000US26019","Benzie County, Michigan","12114","null","69","null",
"0500000US26021","Berrien County, Michigan","76829","null","211","null",
"0500000US26023","Branch County, Michigan","20720","null","261","null",
"0500000US26025","Calhoun County, Michigan","59672","null","232","null",
"0500000US26027","Cass County, Michigan","25415","null","66","null",
"0500000US26029","Charlevoix County, Michigan","17448","null","82","null",
"0500000US26031","Cheboygan County, Michigan","17715","null","73","null",
"0500000US26033","Chippewa County, Michigan","20386","null","159","null",
"0500000US26035","Clare County, Michigan","21997","null","69","null",
"0500000US26037","Clinton County, Michigan","32618","null","110","null",
"0500000US26039","Crawford County, Michigan","10285","null","33","null",
"0500000US26041","Delta County, Michigan","19855","null","76","null",
"0500000US26043","Dickinson County, Michigan","13926","null","73","null",
"0500000US26045","Eaton County, Michigan","47475","null","148","null",
"0500000US26047","Emmet County, Michigan","21719","null","75","null",
"0500000US26049","Genesee County, Michigan","184024","null","242","null",
"0500000US26051","Gladwin County, Michigan","16994","null","54","null",
"0500000US26053","Gogebic County, Michigan","10442","null","112","null",
"0500000US26055","Grand Traverse County, Michigan","45301","null","163","null",
"0500000US26057","Gratiot County, Michigan","16057","null","197","null",
"0500000US26059","Hillsdale County, Michigan","21465","null","167","null",
"0500000US26061","Houghton County, Michigan","18624","null","219","null",
"0500000US26063","Huron County, Michigan","20443","null","108","null",
"0500000US26065","Ingham County, Michigan","124935","null","396","null",
"0500000US26067","Ionia County, Michigan","24616","null","167","null",
"0500000US26069","Iosco County, Michigan","19920","null","80","null",
"0500000US26071","Iron County, Michigan","8932","null","86","null",
"0500000US26073","Isabella County, Michigan","28550","null","211","null",
"0500000US26075","Jackson County, Michigan","68963","null","298","null",
"0500000US26077","Kalamazoo County, Michigan","113570","null","493","null",
"0500000US26079","Kalkaska County, Michigan","11651","null","46","null",
"0500000US26081","Kent County, Michigan","262724","null","320","null",
"0500000US26083","Keweenaw County, Michigan","2288","null","27","null",
"0500000US26085","Lake County, Michigan","13550","null","89","null",
"0500000US26087","Lapeer County, Michigan","36678","null","124","null",
"0500000US26089","Leelanau County, Michigan","15359","null","65","null",
"0500000US26091","Lenawee County, Michigan","43604","null","194","null",
"0500000US26093","Livingston County, Michigan","77849","null","177","null",
"0500000US26095","Luce County, Michigan","4070","null","151","null",
"0500000US26097","Mackinac County, Michigan","10574","null","66","null",
"0500000US26099","Macomb County, Michigan","368224","null","251","null",
"0500000US26101","Manistee County, Michigan","15527","null","107","null",
"0500000US26103","Marquette County, Michigan","33626","null","268","null",
"0500000US26105","Mason County, Michigan","17387","null","86","null",
"0500000US26107","Mecosta County, Michigan","20888","null","136","null",
"0500000US26109","Menominee County, Michigan","13326","null","55","null",
"0500000US26111","Midland County, Michigan","36837","null","119","null",
"0500000US26113","Missaukee County, Michigan","8698","null","80","null",
"0500000US26115","Monroe County, Michigan","65498","null","145","null",
"0500000US26117","Montcalm County, Michigan","27912","null","128","null",
"0500000US26119","Montmorency County, Michigan","9006","null","48","null",
"0500000US26121","Muskegon County, Michigan","74447","null","197","null",
"0500000US26123","Newaygo County, Michigan","24574","null","120","null",
"0500000US26125","Oakland County, Michigan","551642","null","427","null",
"0500000US26127","Oceana County, Michigan","15591","null","90","null",
"0500000US26129","Ogemaw County, Michigan","15361","null","75","null",
"0500000US26131","Ontonagon County, Michigan","5295","null","40","null",
"0500000US26133","Osceola County, Michigan","12713","null","173","null",
"0500000US26135","Oscoda County, Michigan","7816","null","31","null",
"0500000US26137","Otsego County, Michigan","14841","null","76","null",
"0500000US26139","Ottawa County, Michigan","113208","null","326","null",
"0500000US26141","Presque Isle County, Michigan","9864","null","53","null",
"0500000US26143","Roscommon County, Michigan","23243","null","59","null",
"0500000US26145","Saginaw County, Michigan","86095","null","238","null",
"0500000US26147","St. Clair County, Michigan","71933","null","213","null",
"0500000US26149","St. Joseph County, Michigan","27163","null","83","null",
"0500000US26151","Sanilac County, Michigan","21833","null","113","null",
"0500000US26153","Schoolcraft County, Michigan","6009","null","39","null",
"0500000US26155","Shiawassee County, Michigan","30224","null","94","null",
"0500000US26157","Tuscola County, Michigan","23994","null","123","null",
"0500000US26159","Van Buren County, Michigan","36944","null","144","null",
