USPS|GEOID|GEOIDFQ|ANSICODE|NAME|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
IN|18117|0500000US18117|00451681|Orange County|1031795758|25416478|398.379|9.813|38.547381|-86.489257
IN|18119|0500000US18119|00450379|Owen County|997909059|6568942|385.295|2.536|39.317339|-86.838845
IN|18121|0500000US18121|00450380|Parke County|1151832456|13645018|444.725|5.268|39.77425|-87.19695
IN|18123|0500000US18123|00451682|Perry County|988702368|11837413|381.74|4.57|38.081436|-86.62654
IN|18125|0500000US18125|00450381|Pike County|865964079|17466143|334.351|6.744|38.397961|-87.232547
IN|18127|0500000US18127|00450382|Porter County|1082907704|268619697|418.113|103.715|41.509914|-87.071313
IN|18129|0500000US18129|00450383|Posey County|1060302166|26505384|409.385|10.234|38.027614|-87.868653
IN|18131|0500000US18131|00446852|Pulaski County|1123220656|2216959|433.678|0.856|41.045272|-86.692538
IN|18133|0500000US18133|00450384|Putnam County|1244583012|5588762|480.536|2.158|39.665548|-86.853373
IN|18135|0500000US18135|00446853|Randolph County|1171656766|2420288|452.379|0.934|40.164079|-85.00579
IN|18137|0500000US18137|00450385|Ripley County|1156253050|4221158|446.432|1.63|39.100226|-85.260494
IN|18139|0500000US18139|00446854|Rush County|1057069249|838340|408.137|0.324|39.622365|-85.466536
IN|18141|0500000US18141|00452855|St. Joseph County|1185646697|9336372|457.781|3.605|41.617723|-86.288048
IN|18143|0500000US18143|00450386|Scott County|493140265|6074951|190.403|2.346|38.679431|-85.751898
IN|18145|0500000US18145|00450387|Shelby County|1064838386|4195717|411.136|1.62|39.524135|-85.792174
IN|18147|0500000US18147|00450388|Spencer County|1027934785|11968675|396.888|4.621|38.009697|-87.010375
IN|18149|0500000US18149|00450389|Starke County|800679821|7929143|309.144|3.061|41.284478|-86.644636
IN|18151|0500000US18151|00450390|Steuben County|799762192|35421788|308.79|13.676|41.643467|-85.002405
IN|18153|0500000US18153|00450391|Sullivan County|1158231910|17922659|447.196|6.92|39.089225|-87.415843
IN|18155|0500000US18155|00450392|Switzerland County|571526246|7531844|220.668|2.908|38.825854|-85.029681
IN|18157|0500000US18157|00450393|Tippecanoe County|1292135550|11256387|498.896|4.346|40.389133|-86.893554
IN|18159|0500000US18159|00450394|Tipton County|674797600|68028|260.541|0.026|40.310229|-86.056207
IN|18161|0500000US18161|00450395|Union County|417483435|10323665|161.191|3.986|39.623094|-84.925145
IN|18163|0500000US18163|00450396|Vanderburgh County|604507314|8954961|233.402|3.458|38.02007|-87.586166
IN|18165|0500000US18165|00450397|Vermillion County|665353000|7817397|256.894|3.018|39.854045|-87.462071
IN|18167|0500000US18167|00450398|Vigo County|1045400268|17661310|403.631|6.819|39.430874|-87.390989
IN|18169|0500000US18169|00450399|Wabash County|1068471083|21851089|412.539|8.437|40.843747|-85.795192
IN|18171|0500000US18171|00450400|Warren County|944531015|4442225|364.685|1.715|40.352498|-87.375163
IN|18173|0500000US18173|00450335|Warrick County|996186009|16631845|384.63|6.422|38.097728|-87.272049
IN|18175|0500000US18175|00451665|Washington County|1330447126|7529046|513.689|2.907|38.600992|-86.105496
IN|18177|0500000US18177|00450336|Wayne County|1040539367|6701882|401.755|2.588|39.863091|-85.006735
IN|18179|0500000US18179|00450337|Wells County|953341278|5596377|368.087|2.161|40.735547|-85.213349
IN|18181|0500000US18181|00450338|White County|1308413377|9165592|505.181|3.539|40.75095|-86.864293
IN|18183|0500000US18183|00450369|Whitley County|869256022|6074674|335.622|2.345|41.136426|-85.501892
IA|19001|0500000US19001|00465190|Adair County|1474404185|2597996|569.271|1.003|41.328528|-94.478164
IA|19003|0500000US19003|00465191|Adams County|1096686252|5367876|423.433|2.073|41.021656|-94.696906
IA|19005|0500000US19005|00465192|Allamakee County|1655186565|51091697|639.071|19.727|43.274964|-91.382751
IA|19007|0500000US19007|00465193|Appanoose County|1287997906|49093607|497.299|18.955|40.744249|-92.873062
IA|19009|0500000US19009|00465194|Audubon County|1147262326|1152260|442.96|0.445|41.679178|-94.904312
IA|19011|0500000US19011|00465195|Benton County|1854696268|5857896|716.102|2.262|42.092547|-92.05763
IA|19013|0500000US19013|00465196|Black Hawk County|1465346458|17885471|565.773|6.906|42.471132|-92.3076
IA|19015|0500000US19015|00465197|Boone County|1477486979|8209418|570.461|3.17|42.03862|-93.939383
IA|19017|0500000US19017|00465198|Bremer County|1127885598|10166457|435.479|3.925|42.780895|-92.327356
IA|19019|0500000US19019|00465199|Buchanan County|1479101364|5208356|571.084|2.011|42.470328|-91.838666
IA|19021|0500000US19021|00465200|Buena Vista County|1488981875|13798140|574.899|5.327|42.741522|-95.141432
IA|19023|0500000US19023|00465201|Butler County|1502550828|4194983|580.138|1.62|42.734757|-92.780153
IA|19025|0500000US19025|00465202|Calhoun County|1475894594|5873827|569.846|2.268|42.386061|-94.643602
IA|19027|0500000US19027|00465203|Carroll County|1474877204|2145349|569.453|0.828|42.039502|-94.86765
IA|19029|0500000US19029|00465204|Cass County|1461422458|1787165|564.258|0.69|41.333823|-94.933301
IA|19031|0500000US19031|00465205|Cedar County|1500798699|6385833|579.462|2.466|41.77236|-91.132611
IA|19033|0500000US19033|00465206|Cerro Gordo County|1471896011|17653603|568.302|6.816|43.074975|-93.250965
IA|19035|0500000US19035|00465207|Cherokee County|1494181140|423160|576.907|0.163|42.742737|-95.633262
IA|19037|0500000US19037|00465208|Chickasaw County|1306192621|3455450|504.324|1.334|43.059741|-92.31721
IA|19039|0500000US19039|00465209|Clarke County|1116573606|1524746|431.111|0.589|41.029726|-93.785259
IA|19041|0500000US19041|00465625|Clay County|1469139450|13866670|567.238|5.354|43.081224|-95.149875
IA|19043|0500000US19043|00465210|Clayton County|2016211331|36692127|778.464|14.167|42.840985|-91.323576
IA|19045|0500000US19045|00465211|Clinton County|1799934699|39410955|694.959|15.217|41.898073|-90.534243
IA|19047|0500000US19047|00465212|Crawford County|1849765413|2171717|714.198|0.839|42.043119|-95.38909
IA|19049|0500000US19049|00465213|Dallas County|1523509790|8741826|588.23|3.375|41.68532|-94.040706
IA|19051|0500000US19051|00465214|Davis County|1300661922|6904087|502.188|2.666|40.748089|-92.410345
IA|19053|0500000US19053|00465215|Decatur County|1377569413|4138626|531.883|1.598|40.736379|-93.78458
IA|19055|0500000US19055|00465216|Delaware County|1496196766|3181863|577.685|1.229|42.473014|-91.366767
IA|19057|0500000US19057|00465217|Des Moines County|1077769234|35341938|416.129|13.646|40.915339|-91.186925
IA|19059|0500000US19059|00465218|Dickinson County|985574301|60680641|380.532|23.429|43.389611|-95.196057
IA|19061|0500000US19061|00465219|Dubuque County|1575486166|21140740|608.299|8.162|42.463481|-90.878771
IA|19063|0500000US19063|00465220|Emmet County|1025349319|17175565|395.89|6.632|43.377984|-94.66937
IA|19065|0500000US19065|00465221|Fayette County|1892806762|1354955|730.817|0.523|42.864122|-91.840376
IA|19067|0500000US19067|00465222|Floyd County|1296471922|2023929|500.571|0.781|43.052741|-92.787367
IA|19069|0500000US19069|00465223|Franklin County|1507300414|1438346|581.972|0.555|42.736545|-93.271415
IA|19071|0500000US19071|00465224|Fremont County|1323918212|14168938|511.168|5.471|40.74259|-95.599182
IA|19073|0500000US19073|00465225|Greene County|1475148024|4404193|569.558|1.7|42.042513|-94.388727
IA|19075|0500000US19075|00465226|Grundy County|1299799696|92512|501.855|0.036|42.403339|-92.790244
IA|19077|0500000US19077|00465227|Guthrie County|1529683433|6328832|590.614|2.444|41.683573|-94.501272
IA|19079|0500000US19079|00465228|Hamilton County|1493725531|1956182|576.731|0.755|42.390789|-93.70913
IA|19081|0500000US19081|00465229|Hancock County|1478895051|5265568|571.005|2.033|43.075411|-93.743697
IA|19083|0500000US19083|00465230|Hardin County|1474498037|1783759|569.307|0.689|42.390208|-93.241669
IA|19085|0500000US19085|00465231|Harrison County|1804896264|12325505|696.874|4.759|41.688584|-95.827149
IA|19087|0500000US19087|00465232|Henry County|1124800195|5774825|434.288|2.23|40.984802|-91.547259
IA|19089|0500000US19089|00465233|Howard County|1225702822|931480|473.247|0.36|43.365312|-92.321908
IA|19091|0500000US19091|00465234|Humboldt County|1125017986|3373409|434.372|1.302|42.782221|-94.202775
IA|19093|0500000US19093|00465235|Ida County|1117614341|1391966|431.513|0.537|42.39186|-95.507421
IA|19095|0500000US19095|00465236|Iowa County|1518911682|2686847|586.455|1.037|41.683918|-92.059123
IA|19097|0500000US19097|00465237|Jackson County|1647354406|35119567|636.047|13.56|42.164226|-90.574582
IA|19099|0500000US19099|00465238|Jasper County|1891800876|6538381|730.428|2.524|41.685551|-93.054147
IA|19101|0500000US19101|00465239|Jefferson County|1128002429|3522238|435.524|1.36|41.006376|-91.966628
IA|19103|0500000US19103|00465240|Johnson County|1587655790|26070847|612.997|10.066|41.670668|-91.590529
IA|19105|0500000US19105|00465241|Jones County|1490844756|3782491|575.618|1.46|42.125117|-91.116914
IA|19107|0500000US19107|00465242|Keokuk County|1500056810|1944064|579.175|0.751|41.331182|-92.167721
IA|19109|0500000US19109|00465243|Kossuth County|2519371239|4116153|972.735|1.589|43.212336|-94.213971
IA|19111|0500000US19111|00465244|Lee County|1340448555|55266763|517.55|21.339|40.647588|-91.477157
IA|19113|0500000US19113|00465245|Linn County|1857054782|19828878|717.013|7.656|42.077951|-91.597674
IA|19115|0500000US19115|00465246|Louisa County|1040596807|40784321|401.777|15.747|41.218211|-91.256994
IA|19117|0500000US19117|00465247|Lucas County|1115458270|9852845|430.681|3.804|41.033321|-93.331462
IA|19119|0500000US19119|00465248|Lyon County|1521901256|440273|587.609|0.17|43.38358|-96.207201
IA|19121|0500000US19121|00465249|Madison County|1452999065|2983840|561.006|1.152|41.330622|-94.015184
IA|19123|0500000US19123|00465250|Mahaska County|1478496996|6594320|570.851|2.546|41.330797|-92.636366
IA|19125|0500000US19125|00465251|Marion County|1436123090|41484609|554.49|16.017|41.331433|-93.093868
IA|19127|0500000US19127|00465252|Marshall County|1482776070|1803080|572.503|0.696|42.0417|-92.981403
IA|19129|0500000US19129|00465253|Mills County|1132940495|8319851|437.431|3.212|41.033703|-95.619101
IA|19131|0500000US19131|00465254|Mitchell County|1215368199|1118491|469.256|0.432|43.348564|-92.784466
IA|19133|0500000US19133|00465255|Monona County|1797639078|12591063|694.072|4.861|42.049432|-95.956566
IA|19135|0500000US19135|00465256|Monroe County|1123299100|1522790|433.708|0.588|41.028847|-92.869642
IA|19137|0500000US19137|00465257|Montgomery County|1098405770|2410446|424.097|0.931|41.021735|-95.15779
IA|19139|0500000US19139|00465258|Muscatine County|1132964471|30262337|437.44|11.684|41.483776|-91.118699
IA|19141|0500000US19141|00465259|O'Brien County|1484153962|447448|573.035|0.173|43.083746|-95.625624
IA|19143|0500000US19143|00465260|Osceola County|1032593803|1835263|398.687|0.709|43.378542|-95.633788
IA|19145|0500000US19145|00465261|Page County|1385497645|1359014|534.944|0.525|40.739097|-95.144301
IA|19147|0500000US19147|00465262|Palo Alto County|1460400550|14428727|563.864|5.571|43.075337|-94.669055
IA|19149|0500000US19149|00465263|Plymouth County|2234715252|2176851|862.828|0.84|42.737615|-96.215973
IA|19151|0500000US19151|00465264|Pocahontas County|1495047203|3666528|577.241|1.416|42.734033|-94.678279
IA|19153|0500000US19153|00465265|Polk County|1483337950|49645912|572.72|19.168|41.684816|-93.568971
IA|19155|0500000US19155|00465266|Pottawattamie County|2463812990|20356854|951.284|7.86|41.340184|-95.544905
IA|19157|0500000US19157|00465267|Poweshiek County|1514965905|2939275|584.932|1.135|41.684642|-92.522934
IA|19159|0500000US19159|00465268|Ringgold County|1386922817|8732661|535.494|3.372|40.735334|-94.244251
IA|19161|0500000US19161|00465269|Sac County|1489300198|8569434|575.022|3.309|42.387526|-95.105224
IA|19163|0500000US19163|00465270|Scott County|1186475545|26184354|458.101|10.11|41.642079|-90.622289
IA|19165|0500000US19165|00465271|Shelby County|1530103549|1486125|590.776|0.574|41.679014|-95.308917
IA|19167|0500000US19167|00465272|Sioux County|1988881471|2802041|767.911|1.082|43.082618|-96.17798
IA|19169|0500000US19169|00465273|Story County|1482884330|2860570|572.545|1.104|42.037538|-93.466093
IA|19171|0500000US19171|00465274|Tama County|1867410624|2769418|721.011|1.069|42.074848|-92.529411
IA|19173|0500000US19173|00465275|Taylor County|1377618881|7133363|531.902|2.754|40.737949|-94.697108
IA|19175|0500000US19175|00465276|Union County|1097235798|5575854|423.645|2.153|41.02855|-94.245091
IA|19177|0500000US19177|00465277|Van Buren County|1255605674|14880499|484.792|5.745|40.754117|-91.952943
IA|19179|0500000US19179|00465278|Wapello County|1118480955|10808728|431.848|4.173|41.031275|-92.409466
IA|19181|0500000US19181|00465279|Warren County|1475407684|8645720|569.658|3.338|41.332446|-93.568751
IA|19183|0500000US19183|00465280|Washington County|1473258539|5339036|568.828|2.061|41.329401|-91.725052
IA|19185|0500000US19185|00465281|Wayne County|1360957546|4272457|525.469|1.65|40.739983|-93.332613
IA|19187|0500000US19187|00465282|Webster County|1853665899|7269394|715.704|2.807|42.433579|-94.175831
IA|19189|0500000US19189|00465283|Winnebago County|1037261953|3182049|400.489|1.229|43.378124|-93.743488
IA|19191|0500000US19191|00465284|Winneshiek County|1786686752|745729|689.844|0.288|43.292989|-91.850788
IA|19193|0500000US19193|00465285|Woodbury County|2260790947|12793661|872.896|4.94|42.39322|-96.053296
IA|19195|0500000US19195|00465286|Worth County|1036314915|4709127|400.123|1.818|43.373491|-93.248533
IA|19197|0500000US19197|00465287|Wright County|1503260264|4703964|580.412|1.816|42.733007|-93.734735
KS|20001|0500000US20001|00484970|Allen County|1295764702|13021465|500.298|5.028|37.884228|-95.300945
KS|20003|0500000US20003|00484971|Anderson County|1501263987|10599676|579.641|4.093|38.215114|-95.292046
KS|20005|0500000US20005|00484972|Atchison County|1116736556|6851102|431.174|2.645|39.532544|-95.313397
KS|20007|0500000US20007|00484973|Barber County|2937240771|5411508|1134.075|2.089|37.222906|-98.685052
KS|20009|0500000US20009|00484974|Barton County|2318705426|13926862|895.257|5.377|38.481239|-98.767837
KS|20011|0500000US20011|00484975|Bourbon County|1645836648|9402853|635.461|3.63|37.8561|-94.850928
KS|20013|0500000US20013|00484976|Brown County|1478550081|3196147|570.871|1.234|39.825931|-95.569905
KS|20015|0500000US20015|00484977|Butler County|3702946851|43541352|1429.716|16.811|37.773649|-96.83884
KS|20017|0500000US20017|00484978|Chase County|2002198773|12091092|773.053|4.668|38.299475|-96.594029
KS|20019|0500000US20019|00484979|Chautauqua County|1654694133|15243776|638.881|5.886|37.154259|-96.245396
KS|20021|0500000US20021|00484980|Cherokee County|1521791036|8951464|587.567|3.456|37.169392|-94.845698
KS|20023|0500000US20023|00484981|Cheyenne County|2641501919|2738021|1019.89|1.057|39.789901|-101.727317
KS|20025|0500000US20025|00484982|Clark County|2524300311|6603384|974.638|2.55|37.233831|-99.813869
KS|20027|0500000US20027|00484983|Clay County|1671314414|26701336|645.298|10.309|39.344964|-97.168853
KS|20029|0500000US20029|00484984|Cloud County|1852726647|6859889|715.342|2.649|39.487329|-97.64139
KS|20031|0500000US20031|00484985|Coffey County|1623623909|70470788|626.885|27.209|38.23645|-95.729137
KS|20033|0500000US20033|00484986|Comanche County|2041681087|3604155|788.298|1.392|37.181442|-99.251293
KS|20035|0500000US20035|00484987|Cowley County|2915648175|17322934|1125.738|6.688|37.234507|-96.837247
KS|20037|0500000US20037|00484988|Crawford County|1527499261|13573629|589.771|5.241|37.505821|-94.853897
KS|20039|0500000US20039|00484989|Decatur County|2314199314|1631670|893.517|0.63|39.783542|-100.459708
KS|20041|0500000US20041|00484990|Dickinson County|2193895344|12632459|847.068|4.877|38.867735|-97.157943
KS|20043|0500000US20043|00484991|Doniphan County|1019096765|12433103|393.475|4.8|39.788502|-95.147225
KS|20045|0500000US20045|00484992|Douglas County|1180426483|48876650|455.765|18.871|38.896417|-95.290947
KS|20047|0500000US20047|00484993|Edwards County|1610699241|206413|621.894|0.08|37.883595|-99.304746
KS|20049|0500000US20049|00484994|Elk County|1668637026|16060833|644.264|6.201|37.456026|-96.244642
KS|20051|0500000US20051|00484995|Ellis County|2330818742|1140645|899.934|0.44|38.914597|-99.317313
KS|20053|0500000US20053|00484996|Ellsworth County|1853331059|19969761|715.575|7.71|38.700845|-98.205355
KS|20055|0500000US20055|00485326|Finney County|3372157850|1716371|1301.997|0.663|38.049808|-100.739967
KS|20057|0500000US20057|00484997|Ford County|2844508244|2097356|1098.271|0.81|37.68851|-99.884743
KS|20059|0500000US20059|00484998|Franklin County|1480882209|13893465|571.772|5.364|38.558019|-95.278962
KS|20061|0500000US20061|00484999|Geary County|996244647|51656412|384.652|19.945|39.002139|-96.7681
KS|20063|0500000US20063|00485000|Gove County|2775601941|245369|1071.666|0.095|38.917239|-100.48736
KS|20065|0500000US20065|00481811|Graham County|2327173853|599356|898.527|0.231|39.354972|-99.879894
KS|20067|0500000US20067|00485099|Grant County|1488745956|871232|574.808|0.336|37.547539|-101.299362
KS|20069|0500000US20069|00485001|Gray County|2250356170|1113338|868.867|0.43|37.744513|-100.451715
