GEOID|GEOIDFQ|NAME|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
87139|400C200US87139|Terre Haute, IN Urban Area|121328881|982805|46.845|0.379|39.462048|-87.376375
87166|400C200US87166|Terrell, TX Urban Area|31864146|11575|12.303|0.004|32.735647|-96.29497
87193|400C200US87193|Texarkana, TX--AR Urban Area|172610178|977762|66.645|0.378|33.440647|-94.068354
87263|400C200US87263|The Dalles, OR Urban Area|19841182|5065|7.661|0.002|45.599579|-121.153986
87269|400C200US87269|The Pinery, CO Urban Area|23875557|0|9.218|0.|39.444147|-104.75096
87285|400C200US87285|The Villages--Lady Lake, FL Urban Area|255249895|9934786|98.553|3.836|28.946365|-81.996972
87300|400C200US87300|The Woodlands--Conroe, TX Urban Area|567825237|3866305|219.239|1.493|30.219837|-95.488368
87355|400C200US87355|Thief River Falls, MN Urban Area|13607223|398439|5.254|0.154|48.113534|-96.174341
87382|400C200US87382|Thomaston, GA Urban Area|26843366|92730|10.364|0.036|32.905247|-84.324537
87436|400C200US87436|Thomasville, GA Urban Area|57726939|750892|22.288|0.29|30.845091|-83.95846
87463|400C200US87463|Thomson, GA Urban Area|21462597|304240|8.287|0.117|33.48001|-82.500714
87490|400C200US87490|Thousand Oaks, CA Urban Area|207690713|2666410|80.19|1.03|34.195202|-118.8554
87517|400C200US87517|Three Rivers, MI Urban Area|22468468|1748451|8.675|0.675|41.951454|-85.621445
87544|400C200US87544|Thurmont, MD Urban Area|9829465|15610|3.795|0.006|39.619976|-77.407695
87598|400C200US87598|Tiffin, OH Urban Area|23837854|357480|9.204|0.138|41.109371|-83.183004
87625|400C200US87625|Tifton, GA Urban Area|47557160|804652|18.362|0.311|31.451537|-83.513989
87652|400C200US87652|Tillamook, OR Urban Area|6865965|0|2.651|0.|45.453242|-123.829304
87659|400C200US87659|Tiltonsville--Brilliant, OH Urban Area|8367925|51902|3.231|0.02|40.146623|-80.709689
87662|400C200US87662|Tippecanoe, IN Urban Area|10708920|6118050|4.135|2.362|41.285787|-85.715098
87679|400C200US87679|Tipton, IN Urban Area|6326435|0|2.443|0.|40.282228|-86.04164
87787|400C200US87787|Titusville, FL Urban Area|103479240|307018|39.954|0.119|28.595858|-80.83586
87814|400C200US87814|Titusville, PA Urban Area|5729933|0|2.212|0.|41.629297|-79.669631
87841|400C200US87841|Toccoa, GA Urban Area|32615455|83524|12.593|0.032|34.568645|-83.313625
87868|400C200US87868|Toledo, OH--MI Urban Area|623450506|20277353|240.716|7.829|41.636709|-83.608882
87922|400C200US87922|Tomah, WI Urban Area|18037974|53724|6.965|0.021|43.987927|-90.501437
88003|400C200US88003|Tonganoxie, KS Urban Area|6996433|27094|2.701|0.01|39.112559|-95.081368
88057|400C200US88057|Tooele, UT Urban Area|29903441|0|11.546|0.|40.536956|-112.308455
88084|400C200US88084|Topeka, KS Urban Area|218147514|3560987|84.227|1.375|39.036179|-95.693507
88111|400C200US88111|Toppenish, WA Urban Area|7984670|0|3.083|0.|46.37809|-120.320766
88192|400C200US88192|Torrington, CT Urban Area|56356549|1680940|21.759|0.649|41.823954|-73.096739
88219|400C200US88219|Torrington, WY Urban Area|9287725|570|3.586|0.|42.066476|-104.186793
88246|400C200US88246|Towanda, PA Urban Area|7594908|51681|2.932|0.02|41.769274|-76.417353
88280|400C200US88280|Tracy--Mountain House, CA Urban Area|70071719|351998|27.055|0.136|37.736143|-121.454982
88300|400C200US88300|Traverse City--Garfield, MI Urban Area|135749104|7973272|52.413|3.078|44.740926|-85.611424
88327|400C200US88327|Treasure Lake, PA Urban Area|8598496|1971539|3.32|0.761|41.161824|-78.71514
88354|400C200US88354|Tremonton, UT Urban Area|17471918|0|6.746|0.|41.720518|-112.174814
88435|400C200US88435|Trenton, MO Urban Area|11176057|676365|4.315|0.261|40.083047|-93.60003
88462|400C200US88462|Trenton, NJ Urban Area|344878728|6461626|133.158|2.495|40.245588|-74.676427
88504|400C200US88504|Tri-City--Myrtle Creek, OR Urban Area|12987433|516|5.014|0.|42.993812|-123.308594
88516|400C200US88516|Trinidad, CO Urban Area|12312919|50|4.754|0.|37.17358|-104.502089
88543|400C200US88543|Troy, AL Urban Area|25412896|14983|9.812|0.006|31.794208|-85.966805
88570|400C200US88570|Troy, MO Urban Area|23195540|109599|8.956|0.042|38.962036|-90.962732
88612|400C200US88612|Troy, OH Urban Area|55895926|629205|21.582|0.243|40.014656|-84.211057
88624|400C200US88624|Truckee, CA Urban Area|50105083|3380566|19.346|1.305|39.34192|-120.211285
88651|400C200US88651|Trumann, AR Urban Area|11073669|0|4.276|0.|35.674239|-90.519343
88678|400C200US88678|Truth or Consequences, NM Urban Area|21340831|9874|8.24|0.004|33.155431|-107.253447
88705|400C200US88705|Tuba City, AZ Urban Area|14395097|0|5.558|0.|36.131133|-111.234724
88732|400C200US88732|Tucson, AZ Urban Area|925474213|1434826|357.328|0.554|32.26211|-110.940596
88813|400C200US88813|Tucumcari, NM Urban Area|9916255|0|3.829|0.|35.170237|-103.725685
88840|400C200US88840|Tulare, CA Urban Area|45879913|0|17.714|0.|36.204616|-119.337017
88921|400C200US88921|Tullahoma, TN Urban Area|38296271|0|14.786|0.|35.369742|-86.214094
88948|400C200US88948|Tulsa, OK Urban Area|876304073|14155807|338.343|5.466|36.095436|-95.893198
89029|400C200US89029|Tupelo, MS Urban Area|112126988|369035|43.292|0.142|34.253591|-88.730242
89056|400C200US89056|Tupper Lake, NY Urban Area|5972343|28436|2.306|0.011|44.228161|-74.464545
89083|400C200US89083|Turlock, CA Urban Area|43659999|69528|16.857|0.027|37.508819|-120.846718
89110|400C200US89110|Tuscaloosa, AL Urban Area|228351203|3887791|88.167|1.501|33.203972|-87.541577
89137|400C200US89137|Tuscola, IL Urban Area|7823613|23450|3.021|0.009|39.800888|-88.279816
89164|400C200US89164|Tuskegee, AL Urban Area|21229049|419231|8.197|0.162|32.421885|-85.702145
89191|400C200US89191|Twentynine Palms, CA Urban Area|17659753|0|6.818|0.|34.139591|-116.064496
89218|400C200US89218|Twentynine Palms North, CA Urban Area|7181136|0|2.773|0.|34.227899|-116.055882
89245|400C200US89245|Twin Falls, ID Urban Area|57164398|281409|22.071|0.109|42.562891|-114.454094
89261|400C200US89261|Twin Lakes, WI--IL Urban Area|24487235|3547644|9.455|1.37|42.507033|-88.286532
89299|400C200US89299|Tybee Island, GA Urban Area|7261567|218061|2.804|0.084|32.011177|-80.865579
89326|400C200US89326|Tyler, TX Urban Area|211169297|2195819|81.533|0.848|32.316487|-95.313125
89353|400C200US89353|Tyrone, PA Urban Area|15687579|9602|6.057|0.004|40.610312|-78.33524
89380|400C200US89380|Ukiah, CA Urban Area|34185283|152631|13.199|0.059|39.181281|-123.201696
89407|400C200US89407|Ulysses, KS Urban Area|7163923|4197|2.766|0.002|37.58073|-101.363951
89461|400C200US89461|Union, MO Urban Area|19442752|37|7.507|0.|38.455102|-91.009834
89488|400C200US89488|Union, SC Urban Area|23757388|8766|9.173|0.003|34.724791|-81.626293
89515|400C200US89515|Union City, IN--OH Urban Area|6678158|5940|2.578|0.002|40.199915|-84.813242
89569|400C200US89569|Union City, TN Urban Area|21136333|0|8.161|0.|36.424452|-89.04733
89596|400C200US89596|Union Grove, WI Urban Area|9504865|6814|3.67|0.003|42.684489|-88.066419
89640|400C200US89640|Uniontown, PA Urban Area|69828914|23721|26.961|0.009|39.894469|-79.716555
89731|400C200US89731|Upper Sandusky, OH Urban Area|12409245|0|4.791|0.|40.833899|-83.27365
89742|400C200US89742|Urbana, MD Urban Area|9045470|32860|3.492|0.013|39.339526|-77.34469
89758|400C200US89758|Urbana, OH Urban Area|16751896|0|6.468|0.|40.10951|-83.748375
89785|400C200US89785|Utica, NY Urban Area|134794797|496051|52.045|0.192|43.089848|-75.265934
89812|400C200US89812|Utuado, PR Urban Area|29275401|162302|11.303|0.063|18.264509|-66.695008
89839|400C200US89839|Uvalde, TX Urban Area|19033500|22341|7.349|0.009|29.216153|-99.783597
89866|400C200US89866|Vacaville, CA Urban Area|55916813|88480|21.59|0.034|38.364238|-121.965249
89910|400C200US89910|Vail, AZ Urban Area|14923234|0|5.762|0.|32.069733|-110.709182
89920|400C200US89920|Vail, CO Urban Area|13106516|170367|5.06|0.066|39.640733|-106.382391
89974|400C200US89974|Valdosta, GA Urban Area|106952969|1506230|41.295|0.582|30.865954|-83.287724
90028|400C200US90028|Vallejo, CA Urban Area|102684284|1614709|39.647|0.623|38.111087|-122.217775
90055|400C200US90055|Valley City, ND Urban Area|9638513|0|3.721|0.|46.921448|-98.002974
90082|400C200US90082|Valley--Lanett, AL--GA Urban Area|46866581|366222|18.095|0.141|32.835359|-85.180049
90095|400C200US90095|Valparaiso--Shorewood Forest, IN Urban Area|87149665|2303954|33.649|0.89|41.477516|-87.061615
90136|400C200US90136|Vandalia, IL Urban Area|16781976|5741|6.48|0.002|38.979622|-89.110625
90217|400C200US90217|Van Wert, OH Urban Area|15940801|75065|6.155|0.029|40.86818|-84.586161
90271|400C200US90271|Veneta, OR Urban Area|12046305|0|4.651|0.|44.046725|-123.354346
90325|400C200US90325|Vermillion, SD Urban Area|10315642|0|3.983|0.|42.782079|-96.92503
90352|400C200US90352|Vernal, UT Urban Area|40555898|0|15.659|0.|40.44629|-109.545135
90379|400C200US90379|Vernon, TX Urban Area|15003456|23262|5.793|0.009|34.151634|-99.297646
90406|400C200US90406|Vero Beach--Sebastian, FL Urban Area|274863568|30729658|106.125|11.865|27.671084|-80.426951
90433|400C200US90433|Versailles, KY Urban Area|20472983|101107|7.905|0.039|38.055037|-84.723462
90487|400C200US90487|Vicksburg, MS--LA Urban Area|62885051|632657|24.28|0.244|32.32119|-90.864685
90514|400C200US90514|Victoria, TX Urban Area|86917751|0|33.559|0.|28.834013|-96.974609
90541|400C200US90541|Victorville--Hesperia--Apple Valley, CA Urban Area|341294237|829804|131.774|0.32|34.477485|-117.301834
90568|400C200US90568|Vidalia, GA Urban Area|39820875|782350|15.375|0.302|32.209679|-82.380946
90622|400C200US90622|Vieques (Vieques Municipio), PR Urban Area|14364742|313|5.546|0.|18.137599|-65.441508
90631|400C200US90631|Village of Four Seasons, MO Urban Area|49496854|3740409|19.111|1.444|38.201386|-92.728833
90640|400C200US90640|Village of Oak Creek (Big Park), AZ Urban Area|13614844|0|5.257|0.|34.781269|-111.7606
90649|400C200US90649|Villa Rica, GA Urban Area|49794344|486971|19.226|0.188|33.74857|-84.923473
90676|400C200US90676|Ville Platte, LA Urban Area|12710511|1674|4.908|0.001|30.691221|-92.279432
90703|400C200US90703|Vincennes, IN Urban Area|30666240|549810|11.84|0.212|38.676201|-87.505839
90730|400C200US90730|Vineland, NJ Urban Area|147629924|772451|57.|0.298|39.467265|-75.023653
90757|400C200US90757|Vineyard Haven--Edgartown--Oak Bluffs, MA Urban Area|42868350|3588834|16.552|1.386|41.422957|-70.574443
90784|400C200US90784|Vinita, OK Urban Area|12240580|47476|4.726|0.018|36.639473|-95.159283
90811|400C200US90811|Vinton, IA Urban Area|7209751|0|2.784|0.|42.166138|-92.024398
90865|400C200US90865|Virginia, MN Urban Area|17293748|362239|6.677|0.14|47.509644|-92.55458
90892|400C200US90892|Virginia Beach--Norfolk, VA Urban Area|1247549427|197569650|481.682|76.282|36.914308|-76.29108
90919|400C200US90919|Viroqua, WI Urban Area|5171898|0|1.997|0.|43.558434|-90.890695
90946|400C200US90946|Visalia, CA Urban Area|97653516|39512|37.704|0.015|36.328953|-119.315313
91000|400C200US91000|Wabash, IN Urban Area|15421991|146473|5.954|0.057|40.79921|-85.828667
91027|400C200US91027|Waco, TX Urban Area|232711354|1409472|89.85|0.544|31.541562|-97.164013
91054|400C200US91054|Waconia, MN Urban Area|11866403|436643|4.582|0.169|44.841988|-93.793195
91081|400C200US91081|Wadena, MN Urban Area|6782648|7557|2.619|0.003|46.439417|-95.140268
91108|400C200US91108|Wadesboro, NC Urban Area|15424593|12444|5.955|0.005|34.965749|-80.076333
91135|400C200US91135|Wagoner, OK Urban Area|14005292|0|5.407|0.|35.955387|-95.382413
91162|400C200US91162|Wahoo, NE Urban Area|5709442|2310|2.204|0.001|41.21337|-96.620552
91189|400C200US91189|Wahpeton, ND--MN Urban Area|18499925|0|7.143|0.|46.2699|-96.602188
91216|400C200US91216|Waikoloa Village, HI Urban Area|15365373|0|5.933|0.|19.947762|-155.801335
91252|400C200US91252|Walden, NY Urban Area|29949612|227787|11.564|0.088|41.521081|-74.214184
91261|400C200US91261|Waldorf, MD Urban Area|153701636|613134|59.345|0.237|38.627254|-76.960747
91270|400C200US91270|Waldport, OR Urban Area|14333779|97234|5.534|0.038|44.426098|-124.051426
91312|400C200US91312|Wales, WI Urban Area|15560887|39145|6.008|0.015|43.000725|-88.370205
91324|400C200US91324|Walhalla, SC Urban Area|14764997|161863|5.701|0.062|34.769502|-83.05545
91405|400C200US91405|Walla Walla, WA--OR Urban Area|61804395|86365|23.863|0.033|46.061396|-118.334213
91459|400C200US91459|Walnut Ridge, AR Urban Area|13320289|0|5.143|0.|36.062713|-90.968107
91513|400C200US91513|Walterboro, SC Urban Area|21077161|126488|8.138|0.049|32.907867|-80.66812
91648|400C200US91648|Wamego, KS Urban Area|6070557|5759|2.344|0.002|39.207104|-96.30875
91675|400C200US91675|Wapakoneta, OH Urban Area|14431999|67642|5.572|0.026|40.570129|-84.196839
91702|400C200US91702|Wapato, WA Urban Area|6771997|0|2.615|0.|46.445252|-120.42557
91756|400C200US91756|Ware, MA Urban Area|8257526|0|3.188|0.|42.256205|-72.25288
91783|400C200US91783|Warner Robins, GA Urban Area|228736119|1682762|88.316|0.65|32.589889|-83.658043
91810|400C200US91810|Warren, AR Urban Area|16484178|64234|6.365|0.025|33.610939|-92.069534
91837|400C200US91837|Warren, PA Urban Area|20215228|1094591|7.805|0.423|41.84879|-79.146904
91864|400C200US91864|Warrensburg, MO Urban Area|21954955|46293|8.477|0.018|38.764425|-93.730232
91918|400C200US91918|Warrenton, MO Urban Area|15629198|208457|6.034|0.08|38.816093|-91.141411
91945|400C200US91945|Warrenton--New Baltimore, VA Urban Area|44509298|445049|17.185|0.172|38.722102|-77.748695
91999|400C200US91999|Warsaw, IN Urban Area|61355571|5279795|23.69|2.039|41.247699|-85.836491
92134|400C200US92134|Warwick, NY Urban Area|7557110|11458|2.918|0.004|41.255244|-74.354722
92161|400C200US92161|Wasco, CA Urban Area|8930377|0|3.448|0.|35.592538|-119.344323
92215|400C200US92215|Waseca, MN Urban Area|9847943|513017|3.802|0.198|44.081189|-93.506414
92242|400C200US92242|Washington--Arlington, DC--VA--MD Urban Area|3352475823|67696923|1294.398|26.138|38.895943|-77.183077
92296|400C200US92296|Washington, IN Urban Area|17576476|111638|6.786|0.043|38.653201|-87.166654
92323|400C200US92323|Washington, IA Urban Area|8570490|0|3.309|0.|41.299745|-91.690884
92350|400C200US92350|Washington, MO Urban Area|20397116|81188|7.875|0.031|38.547691|-91.013329
92377|400C200US92377|Washington, NJ Urban Area|10693393|15101|4.129|0.006|40.760621|-74.985207
92404|400C200US92404|Washington, NC Urban Area|43276478|151299|16.709|0.058|35.54406|-77.039633
92431|400C200US92431|Washington Court House, OH Urban Area|19025945|154813|7.346|0.06|39.53339|-83.432182
92459|400C200US92459|Wasilla--Knik-Fairview--North Lakes, AK Urban Area|149238239|6247728|57.621|2.412|61.589686|-149.367355
92485|400C200US92485|Waterbury, CT Urban Area|239528390|3924574|92.482|1.515|41.545429|-73.042036
92539|400C200US92539|Waterford, CA Urban Area|5090777|8527|1.966|0.003|37.637857|-120.757409
92566|400C200US92566|Waterloo, IL Urban Area|14039028|84206|5.42|0.033|38.341214|-90.152716
92593|400C200US92593|Waterloo, IA Urban Area|165005244|5752045|63.709|2.221|42.495329|-92.378435
92674|400C200US92674|Watertown, NY Urban Area|82847640|1388357|31.988|0.536|44.028459|-75.796073
92701|400C200US92701|Watertown, SD Urban Area|32048121|32904|12.374|0.013|44.900922|-97.11346
92728|400C200US92728|Watertown, WI Urban Area|27069319|1014965|10.452|0.392|43.190745|-88.728712
92782|400C200US92782|Waterville, ME Urban Area|43772875|3276778|16.901|1.265|44.551421|-69.654162
92797|400C200US92797|Watford City, ND Urban Area|21527497|205738|8.312|0.079|47.803252|-103.259811
92863|400C200US92863|Watseka, IL Urban Area|7423229|0|2.866|0.|40.775229|-87.730772
92890|400C200US92890|Watsonville, CA Urban Area|38070391|864398|14.699|0.334|36.927978|-121.777332
92917|400C200US92917|Wauchula, FL Urban Area|16169751|0|6.243|0.|27.544342|-81.809406
92971|400C200US92971|Waupaca, WI Urban Area|22922759|3773001|8.851|1.457|44.342086|-89.12485
92998|400C200US92998|Waupun, WI Urban Area|11376438|167683|4.392|0.065|43.629107|-88.736246
93025|400C200US93025|Wausau, WI Urban Area|126268446|8638440|48.753|3.335|44.901308|-89.633505
93052|400C200US93052|Wauseon, OH Urban Area|13129525|76844|5.069|0.03|41.553671|-84.141999
93079|400C200US93079|Waverly, IA Urban Area|14461915|576202|5.584|0.222|42.727196|-92.476314
93133|400C200US93133|Waverly, OH Urban Area|10448711|1460048|4.034|0.564|39.123754|-82.999834
93187|400C200US93187|Waycross, GA Urban Area|64611437|457866|24.947|0.177|31.223609|-82.36756
93214|400C200US93214|Wayland, MI Urban Area|8770321|117001|3.386|0.045|42.672199|-85.638804
93241|400C200US93241|Wayne, NE Urban Area|7998624|114652|3.088|0.044|42.237481|-97.008862
93268|400C200US93268|Waynesboro, GA Urban Area|15401708|147851|5.947|0.057|33.090072|-82.012715
93322|400C200US93322|Waynesboro, PA--MD Urban Area|28405441|105387|10.967|0.041|39.740714|-77.549238
93376|400C200US93376|Waynesburg, PA Urban Area|10471934|0|4.043|0.|39.897159|-80.161382
93421|400C200US93421|Waynesville, NC Urban Area|71498045|832750|27.606|0.322|35.522018|-82.984413
93457|400C200US93457|Weatherford, OK Urban Area|16304090|4631|6.295|0.002|35.535191|-98.685602
93484|400C200US93484|Weatherford, TX Urban Area|100158735|176674|38.672|0.068|32.746321|-97.722031
93511|400C200US93511|Webster City, IA Urban Area|11332521|5458|4.376|0.002|42.464486|-93.825057
93619|400C200US93619|Weiser, ID--OR Urban Area|6335546|12197|2.446|0.005|44.250806|-116.968736
93673|400C200US93673|Wellington, CO Urban Area|8411315|6659|3.248|0.003|40.697208|-105.004543
93700|400C200US93700|Wellington, KS Urban Area|11381395|176243|4.394|0.068|37.272682|-97.392091
93727|400C200US93727|Wellington, OH Urban Area|7297159|647142|2.817|0.25|41.164781|-82.222002
93781|400C200US93781|Wellston, OH Urban Area|10334854|45073|3.99|0.017|39.120639|-82.539135
93808|400C200US93808|Wellsville, NY Urban Area|9268911|0|3.579|0.|42.122308|-77.945562
93862|400C200US93862|Wenatchee, WA Urban Area|84442237|2579947|32.603|0.996|47.427367|-120.308384
93876|400C200US93876|Wendell, NC Urban Area|10819879|0|4.178|0.|35.792489|-78.377166
93916|400C200US93916|West Bend, WI Urban Area|44230243|1168975|17.077|0.451|43.417479|-88.182964
93970|400C200US93970|West Columbia, TX Urban Area|9667323|1243456|3.733|0.48|29.146862|-95.639088
93997|400C200US93997|Westerly, RI--CT Urban Area|66520989|1272093|25.684|0.491|41.363259|-71.80939
94051|400C200US94051|West Frankfort, IL Urban Area|12160154|20155|4.695|0.008|37.897491|-88.932366
94132|400C200US94132|West Jefferson--Lake Darby, OH Urban Area|13121593|52370|5.066|0.02|39.944399|-83.33901
94273|400C200US94273|West Milford, NJ--NY Urban Area|36835049|8757160|14.222|3.381|41.179311|-74.335864
94282|400C200US94282|West Milton, OH Urban Area|5065830|0|1.956|0.|39.957557|-84.328108
94285|400C200US94285|Westminster, MD Urban Area|68361311|166127|26.394|0.064|39.553699|-76.973805
94321|400C200US94321|Weston, WV Urban Area|5306116|175877|2.049|0.068|39.041627|-80.469798
94375|400C200US94375|West Plains, MO Urban Area|26537941|3385|10.246|0.001|36.737615|-91.87023
94402|400C200US94402|West Point, MS Urban Area|16937551|104005|6.54|0.04|33.608389|-88.648618
