GEOID,GNIS ID,Name,Short Name,State,County GEOID,Urban Area GEOID,FIPS Class,Population,Housing Units,Land Area,Water Area,Latitude,Longitude
0910870,2378340,Canaan Census Designated Place,Canaan,CT,09005,,U1,1212,650,4520786,1090,42.0347649,-73.3322868
0912370,2378341,Canton Valley Census Designated Place,Canton Valley,CT,09003,37243,U1,1580,787,4559100,0,41.8315562,-72.8977332
0944690,2378342,Manchester Census Designated Place,Manchester,CT,09003,37243,U1,30577,13691,16739343,94306,41.7801364,-72.5191879
0969150,2378343,Somers Census Designated Place,Somers,CT,09013,83926,U1,1789,737,5470119,0,41.991077,-72.4429296
0980210,2378344,Waterford Census Designated Place,Waterford,CT,09011,64135,U1,2887,1412,4889173,13204,41.3452783,-72.1288181
0914200,2378345,Cheshire Village Census Designated Place,Cheshire Village,CT,09009,62407,U2,5786,2415,8726096,0,41.5026017,-72.899253
0914370,2378346,Chester Center Census Designated Place,Chester Center,CT,09007,62407,U2,1558,714,5169141,72966,41.4013261,-72.4523672
0915420,2378347,Clinton Census Designated Place,Clinton,CT,09007,62407,U1,3368,1656,6237056,729150,41.2762661,-72.5304263
0915840,2378348,Colchester Census Designated Place,Colchester,CT,09011,18559,U1,4781,2093,11573795,0,41.5777832,-72.3328864
0916120,2378349,Collinsville Census Designated Place,Collinsville,CT,09003,37243,U1,3746,1601,8116490,1084480,41.8189895,-72.9221439
5083575,2378350,White River Junction Census Designated Place,White River Junction,VT,50027,48728,U1,2286,1178,4311662,108684,43.6495343,-72.3238794
5084025,2378351,Wilder Census Designated Place,Wilder,VT,50027,48728,U1,1690,776,2225542,17247,43.673048,-72.3104479
2328205,2378356,Gorham Census Designated Place,Gorham,ME,23005,71263,U1,6882,2319,19831171,51691,43.682195,-70.4412959
2526780,2378357,Great Barrington Census Designated Place,Great Barrington,MA,25003,34678,U1,2231,1240,3530427,120541,42.193581,-73.3621635
5068200,2378358,South Shaftsbury Census Designated Place,South Shaftsbury,VT,50003,06922,U1,683,323,5806199,7761,42.9411094,-73.2019674
2572845,2378359,Ware Census Designated Place,Ware,MA,25015,91756,U1,6170,3011,16027288,351883,42.2548942,-72.2459987
3409250,2381010,Borough of Caldwell,Caldwell,NJ,34013,63217,C5,7822,3510,3051280,3295,40.8389354,-74.2776573
3623404,2389025,Eden Census Designated Place,Eden,NY,36029,11350,U1,3516,1348,14487988,0,42.6523442,-78.9012981
2424950,2389026,Edgemere Census Designated Place,Edgemere,MD,24005,04843,U1,8669,3653,28140957,25135455,39.2212966,-76.4595667
1023240,2389027,Edgemoor Census Designated Place,Edgemoor,DE,10003,69076,U1,5677,2968,4834033,647891,39.7548432,-75.5062634
4222528,2389029,Edgewood Census Designated Place,Edgewood,PA,42097,80985,U1,2384,1276,1300689,0,40.7882515,-76.5780247
3420260,2389030,Edison Census Designated Place,Edison,NJ,34023,,U1,,,,,40.5044727,-74.347038
2425575,2389031,Eldersburg Census Designated Place,Eldersburg,MD,24013,94294,U1,30531,10844,103177807,6566274,39.4040623,-76.9528717
4222976,2389032,Elim Census Designated Place,Elim,PA,42021,43291,U1,3727,1603,5164411,81261,40.2989593,-78.9429789
2425750,2389033,Elkridge Census Designated Place,Elkridge,MD,24027,04843,U1,15593,6066,21724126,26825,39.1941593,-76.7426973
5424748,2389034,Elkview Census Designated Place,Elkview,WV,54039,15481,U1,1222,568,4349826,183993,38.4326869,-81.4770477
2426000,2389035,Ellicott City Census Designated Place,Ellicott City,MD,24027,04843,U1,65834,24672,77608938,317859,39.2773302,-76.8344057
3624141,2389037,Elma Center Census Designated Place,Elma Center,NY,36029,11350,U1,2571,1086,16260999,0,42.8282009,-78.6342909
3624273,2389038,Elmont Census Designated Place,Elmont,NY,36059,63217,U1,33198,10279,8831014,30398,40.7032718,-73.707779
3624405,2389039,Elwood Census Designated Place,Elwood,NY,36103,63217,U1,11177,3585,12381417,0,40.8461979,-73.3388738
3421420,2389040,Elwood Census Designated Place,Elwood,NJ,34001,36541,U1,1437,477,8268028,2295,39.5730868,-74.7148027
4223472,2389041,Elysburg Census Designated Place,Elysburg,PA,42097,,U1,2194,1019,7552621,0,40.8679903,-76.5491596
4223560,2389042,Emigsville Census Designated Place,Emigsville,PA,42133,97750,U1,2672,1155,3103541,3188,40.0084443,-76.7310214
3624526,2389044,Endwell Census Designated Place,Endwell,NY,36007,07732,U1,11446,5478,9695838,83256,42.1184426,-76.0218641
4223688,2389045,Englewood Census Designated Place,Englewood,PA,42107,81472,U1,532,238,1232563,0,40.7814622,-76.2449102
4223744,2389046,Enola Census Designated Place,Enola,PA,42041,37081,U1,6111,2795,4168102,30883,40.2908335,-76.934847
5425516,2389047,Enterprise Census Designated Place,Enterprise,WV,54033,17236,U1,961,402,7623884,0,39.4196488,-80.2833867
3421660,2389049,Erma Census Designated Place,Erma,NJ,34009,90658,U1,2134,920,8369018,251335,38.9970549,-74.8931907
4224088,2389050,Espy Census Designated Place,Espy,PA,42037,08434,U1,1642,804,2328879,530533,41.0055157,-76.4164854
2426600,2389051,Essex Census Designated Place,Essex,MD,24005,04843,U1,39262,16635,23977803,6825286,39.3023459,-76.4443454
5126128,2389052,Ettrick Census Designated Place,Ettrick,VA,51041,74746,U1,6682,1746,7649225,170972,37.2435296,-77.4285968
4224240,2389053,Evansburg Census Designated Place,Evansburg,PA,42091,69076,U1,2129,784,3898025,0,40.1899363,-75.4348003
3422180,2389054,Ewing Census Designated Place,Ewing,NJ,34021,,U1,,,,,40.2650815,-74.800599
5126384,2389055,Ewing Census Designated Place,Ewing,VA,51105,,U1,439,222,9746309,5768,36.6380874,-83.4290891
4224440,2389056,Exton Census Designated Place,Exton,PA,42029,69076,U1,4842,2353,8098396,69214,40.03068,-75.6303336
4224448,2389057,Eyers Grove Census Designated Place,Eyers Grove,PA,42037,,U1,105,47,561490,11706,41.093634,-76.5189494
4224544,2389058,Fairdale Census Designated Place,Fairdale,PA,42059,28624,U1,2059,990,3736209,0,39.8901454,-79.968023
3422380,2389059,Fairfield Census Designated Place,Fairfield,NJ,34013,,U1,,,,,40.8825463,-74.304022
2427250,2389060,Fairland Census Designated Place,Fairland,MD,24031,92242,U1,23681,9356,12832666,45369,39.0803592,-76.95277
5126736,2389061,Fairlawn Census Designated Place,Fairlawn,VA,51155,08002,U1,2367,1193,8146805,728663,37.1475451,-80.5567187
5426428,2389062,Fairlea Census Designated Place,Fairlea,WV,54025,49285,U1,1747,889,9684687,6603,37.7755682,-80.4581673
4224712,2389063,Fairless Hills Census Designated Place,Fairless Hills,PA,42017,69076,U1,8466,3456,4978898,33758,40.1784321,-74.8523468
2427375,2389064,Fairmount Census Designated Place,Fairmount,MD,24039,,U1,457,267,31748086,12578594,38.1002587,-75.8087177
3625043,2389065,Fairmount Census Designated Place,Fairmount,NY,36067,86302,U1,10224,4562,8634439,0,43.0413974,-76.2485549
3422530,2389066,Fairton Census Designated Place,Fairton,NJ,34011,10189,U1,1264,573,7402508,331794,39.3758537,-75.2130184
5127040,2389067,Fairview Beach Census Designated Place,Fairview Beach,VA,51099,,U1,391,312,749830,0,38.3281772,-77.242351
3422740,2389068,Fairview Census Designated Place,Fairview,NJ,34025,63217,U1,3806,1346,3314006,22899,40.3658167,-74.0803789
3625109,2389069,Fairview Census Designated Place,Fairview,NY,36027,71803,U1,5515,1994,9022390,191605,41.731999,-73.9138889
3625120,2389070,Fairview Census Designated Place,Fairview,NY,36119,63217,U1,3099,1050,1108886,6973,41.044164,-73.7963788
4224856,2389071,Fairview Census Designated Place,Fairview,PA,42049,27766,U1,2348,893,9110501,68708,42.0286908,-80.2572062
4224948,2389072,Fairview-Ferndale Census Designated Place,Fairview-Ferndale,PA,42097,80985,U2,2139,1130,2318237,6603,40.7803695,-76.575287
2427700,2389073,Fallston Census Designated Place,Fallston,MD,24025,00199,U1,8958,3216,36255003,68128,39.5331835,-76.4452414
5127264,2389074,Falmouth Census Designated Place,Falmouth,VA,51179,31600,U1,4274,1692,8077836,384723,38.3319257,-77.4655605
5127296,2389075,Fancy Gap Census Designated Place,Fancy Gap,VA,51035,,U1,237,152,10484534,5208,36.6770337,-80.6996672
3625417,2389076,Farmingville Census Designated Place,Farmingville,NY,36103,63217,U1,15481,4884,10673752,0,40.8388721,-73.0401439
4225464,2389077,Fayetteville Census Designated Place,Fayetteville,PA,42055,15184,U1,3128,1315,8454790,0,39.9114325,-77.5651007
2428075,2389079,Ferndale Census Designated Place,Ferndale,MD,24003,04843,U1,16746,6625,10294658,0,39.1869953,-76.6330161
4225744,2389080,Fernville Census Designated Place,Fernville,PA,42037,08434,U1,556,243,2091465,49903,41.0023896,-76.4752148
5127712,2389082,Ferrum Census Designated Place,Ferrum,VA,51067,,U1,2043,534,23696165,35850,36.9313661,-80.0148751
5127744,2389083,Fieldale Census Designated Place,Fieldale,VA,51089,55252,U1,879,455,4015058,0,36.7009494,-79.942435
3625747,2389084,Fillmore Census Designated Place,Fillmore,NY,36003,,U1,603,292,2112844,0,42.466951,-78.1107032
3625839,2389085,Fire Island Census Designated Place,Fire Island,NY,36103,,U1,292,3395,23818703,75300440,40.6427876,-73.1717987
3625857,2389086,Firthcliffe Census Designated Place,Firthcliffe,NY,36071,71803,U1,4949,2125,7678981,90916,41.4408948,-74.0353269
3625923,2389087,Fishers Island Census Designated Place,Fishers Island,NY,36103,,U1,236,660,10504177,380880,41.2702879,-71.9885916
5127968,2389088,Fishersville Census Designated Place,Fishersville,VA,51015,84630,U1,7462,3077,34969594,116300,38.1004255,-78.9686331
3626121,2389089,Flanders Census Designated Place,Flanders,NY,36103,63217,U1,4472,1684,29821000,449484,40.892527,-72.6048377
4226376,2389091,Flourtown Census Designated Place,Flourtown,PA,42091,69076,U1,4538,1764,3655384,4216,40.1038979,-75.2068866
4226397,2389092,Flying Hills Census Designated Place,Flying Hills,PA,42011,73693,U1,2568,1510,1327864,12659,40.2786998,-75.9163744
4226432,2389093,Folsom Census Designated Place,Folsom,PA,42045,69076,U1,8323,3248,3237194,0,39.8923813,-75.3286652
3424030,2389094,Fords Census Designated Place,Fords,NJ,34023,63217,U1,15187,5675,6922758,2119,40.5415357,-74.3123803
5128688,2389095,Forest Census Designated Place,Forest,VA,51019,52201,U1,9106,3922,35223204,318917,37.3727794,-79.2831199
2428640,2389096,Forest Glen Census Designated Place,Forest Glen,MD,24031,92242,U1,6582,2732,2637261,5216,39.0190737,-77.0445381
3626561,2389097,Forest Home Census Designated Place,Forest Home,NY,36109,41914,U1,572,286,650559,59120,42.4528208,-76.470074
2429000,2389098,Forestville Census Designated Place,Forestville,MD,24033,92242,U1,12353,4878,10171546,0,38.8517399,-76.8707632
4226704,2389099,Forestville Census Designated Place,Forestville,PA,42107,71776,U1,435,197,2251537,0,40.6937649,-76.2921596
3424180,2389100,Forked River Census Designated Place,Forked River,NJ,34029,63217,U1,5244,2610,7127598,19626893,39.820203,-74.1456073
5428444,2389101,Fort Ashby Census Designated Place,Fort Ashby,WV,54057,,U1,1380,659,8578681,95014,39.4966255,-78.7630808
5129040,2389103,Fort Chiswell Census Designated Place,Fort Chiswell,VA,51197,,U1,939,417,35029132,277798,36.9443568,-80.9577172
5129136,2389106,Fort Hunt Census Designated Place,Fort Hunt,VA,51059,92242,U1,16045,6113,15154076,1069899,38.7361259,-77.0589321
4226812,2389107,Fort Indiantown Gap Census Designated Place,Fort Indiantown Gap,PA,42075,,U1,143,35,49810418,430796,40.4420352,-76.5971293
3626902,2389110,Fort Montgomery Census Designated Place,Fort Montgomery,NY,36071,94442,U1,1571,724,3814566,80238,41.3401537,-73.9852897
3626946,2389112,Fort Salonga Census Designated Place,Fort Salonga,NY,36103,63217,U1,10008,3484,25390194,299704,40.9059342,-73.2991135
4200100,2389113,Aaronsburg Census Designated Place,Aaronsburg,PA,42027,,U1,613,257,2299202,0,40.9042283,-77.4512817
2400250,2389115,Accokeek Census Designated Place,Accokeek,MD,24033,92242,U1,10573,3816,71035088,3540310,38.6745151,-77.0023174
3600155,2389116,Accord Census Designated Place,Accord,NY,36111,,U1,562,265,8806877,112414,41.7971446,-74.2319527
3600232,2389117,Adams Center Census Designated Place,Adams Center,NY,36045,00450,U1,1568,629,12587220,350864,43.8616226,-76.0001196
4200372,2389118,Adamsville Census Designated Place,Adamsville,PA,42039,,U1,67,35,463930,0,41.5095153,-80.373513
2400400,2389119,Adelphi Census Designated Place,Adelphi,MD,24033,92242,U1,15086,5526,7033868,6498,39.001777,-76.964967
5100468,2389120,Adwolf Census Designated Place,Adwolf,VA,51173,54712,U1,1530,677,21981272,31914,36.792934,-81.5926805
3601011,2389121,Albertson Census Designated Place,Albertson,NY,36059,63217,U1,5182,1850,1758559,0,40.771583,-73.6481544
2400712,2389122,Algonquin Census Designated Place,Algonquin,MD,24019,12808,U1,1241,618,1945535,5424407,38.5913796,-76.0937936
3400790,2389124,Allenwood Census Designated Place,Allenwood,NJ,34025,63217,U1,925,318,4519878,309076,40.1383714,-74.1032231
3400850,2389125,Alloway Census Designated Place,Alloway,NJ,34033,,U1,1402,533,17738570,656376,39.5621369,-75.3509345
4202088,2389126,Almedia Census Designated Place,Almedia,PA,42037,08434,U1,1078,497,1815686,599908,41.0143868,-76.3850904
4202144,2389127,Altamont Census Designated Place,Altamont,PA,42107,81472,U1,602,318,2391862,0,40.7849654,-76.2169324
3601572,2389128,Altona Census Designated Place,Altona,NY,36019,,U1,730,156,4427021,0,44.8900967,-73.6595647
5401396,2389129,Alum Creek Census Designated Place,Alum Creek,WV,54043,,U1,1749,780,26402755,178722,38.2875408,-81.8330003
3601594,2389130,Amagansett Census Designated Place,Amagansett,NY,36103,84115,U1,1165,1790,16905427,63212,40.9843259,-72.1326354
3601682,2389131,Amenia Census Designated Place,Amenia,NY,36027,,U1,955,459,3152792,70626,41.8494803,-73.5538768
4202349,2389133,Amity Gardens Census Designated Place,Amity Gardens,PA,42011,71749,U1,3402,1272,3075145,4760,40.2719177,-75.732074
4202416,2389134,Ancient Oaks Census Designated Place,Ancient Oaks,PA,42077,01495,U1,6661,2460,6277944,1756,40.5359832,-75.5852136
3602220,2389136,Angola on the Lake Census Designated Place,Angola on the Lake,NY,36029,11350,U1,1675,914,6590978,0,42.6549671,-79.0522405
3401480,2389137,Annandale Census Designated Place,Annandale,NJ,34019,63217,U1,1695,692,3755180,0,40.646818,-74.8881447
5101912,2389138,Annandale Census Designated Place,Annandale,VA,51059,92242,U1,41008,14715,20326897,30220,38.8323875,-77.1960029
4202608,2389139,Annville Census Designated Place,Annville,PA,42075,48664,U1,4767,1652,4177741,24046,40.3325041,-76.5076835
3602308,2389140,Apalachin Census Designated Place,Apalachin,NY,36107,07732,U1,1131,523,3779535,0,42.0705655,-76.162636
3602374,2389141,Aquebogue Census Designated Place,Aquebogue,NY,36103,63217,U1,2438,1127,9854618,261619,40.9425036,-72.6149219
5102112,2389142,Aquia Harbour Census Designated Place,Aquia Harbour,VA,51179,92242,U1,6727,2300,7366496,695432,38.4597378,-77.3805388
2401975,2389143,Arbutus Census Designated Place,Arbutus,MD,24005,04843,U1,20483,8563,16901987,4329,39.2428025,-76.6921648
2402025,2389144,Arden on the Severn Census Designated Place,Arden on the Severn,MD,24003,04843,U1,1953,782,3700000,540471,39.0676578,-76.5963461
4202896,2389145,Ardmore Census Designated Place,Ardmore,PA,42091,69076,U1,12455,5960,5102811,0,40.0032529,-75.2947577
4202968,2389146,Aristes Census Designated Place,Aristes,PA,42037,,U1,311,157,963986,4578,40.8155214,-76.3394428
3602616,2389147,Arlington Census Designated Place,Arlington,NY,36027,71803,U1,4061,1339,1744968,0,41.6958735,-73.8988764
5103000,2389148,Arlington Census Designated Place,Arlington,VA,51013,92242,U1,207627,105404,67333000,273562,38.8785834,-77.1009715
4203008,2389149,Arlington Heights Census Designated Place,Arlington Heights,PA,42089,25849,U1,6333,2600,13893760,30329,41.0039372,-75.2115329
3602649,2389150,Armonk Census Designated Place,Armonk,NY,36119,63217,U1,4330,1482,15434844,241581,41.1319955,-73.71372
2402275,2389151,Arnold Census Designated Place,Arnold,MD,24003,04843,U1,23106,8766,28017443,7083574,39.0436507,-76.4973563
3401990,2389152,Ashland Census Designated Place,Ashland,NJ,34007,69076,U1,8302,3215,7530186,14157,39.8781041,-75.0084525
2402762,2389153,Ashton-Sandy Spring Census Designated Place,Ashton-Sandy Spring,MD,24031,92242,U2,5628,1936,26536327,252555,39.1514558,-77.0064788
2402825,2389154,Aspen Hill Census Designated Place,Aspen Hill,MD,24031,92242,U1,48759,17339,24889991,214958,39.0927919,-77.082235
4203312,2389155,Aspers Census Designated Place,Aspers,PA,42001,,U1,350,137,1356195,62378,39.976453,-77.2258887
5103512,2389156,Atkins Census Designated Place,Atkins,VA,51173,54712,U1,1143,584,13902777,3521,36.8673582,-81.3991807
4203440,2389157,Atlantic Census Designated Place,Atlantic,PA,42039,,U1,77,23,383031,0,41.5076075,-80.3392647
3603254,2389158,Au Sable Forks Census Designated Place,Au Sable Forks,NY,36019,,U1,559,279,6418240,118551,44.4507339,-73.6737689
4203544,2389159,Audubon Census Designated Place,Audubon,PA,42091,69076,U1,8433,3588,11890547,34209,40.1304024,-75.4280205
3402350,2389160,Avenel Census Designated Place,Avenel,NJ,34023,63217,U1,17011,5379,9013327,78517,40.5839334,-74.2719952
3603320,2389161,Averill Park Census Designated Place,Averill Park,NY,36083,00970,U1,1693,695,7595533,306232,42.6360742,-73.5528511
4203648,2389162,Avon Census Designated Place,Avon,PA,42075,48664,U1,1667,673,3594491,0,40.3429287,-76.3792505
4203676,2389163,Avonia Census Designated Place,Avonia,PA,42049,27766,U1,1205,521,6881896,7543,42.046936,-80.2764919
4203714,2389164,Back Mountain Census Designated Place,Back Mountain,PA,42079,,U1,,,,,41.3328575,-76.003214
4203768,2389165,Baidland Census Designated Place,Baidland,PA,42125,58168,U1,1563,673,5058229,0,40.1887556,-79.9533563
5104088,2389166,Bailey's Crossroads Census Designated Place,Bailey's Crossroads,VA,51059,92242,U2,23643,9682,5312931,732,38.8477205,-77.1305267
3604055,2389167,Baiting Hollow Census Designated Place,Baiting Hollow,NY,36103,,U1,1642,1208,8296196,24745,40.9646212,-72.740313
3604143,2389168,Baldwin Census Designated Place,Baldwin,NY,36059,63217,U1,24033,8001,7655238,84792,40.663458,-73.6103945
3604154,2389169,Baldwin Harbor Census Designated Place,Baldwin Harbor,NY,36059,63217,U1,8102,2782,2998148,1457085,40.6296325,-73.6025283
2403800,2389170,Ballenger Creek Census Designated Place,Ballenger Creek,MD,24021,31519,U1,18274,7372,27984424,39128,39.3807313,-77.420583
