GEOID,GNIS ID,Name,Short Name,State,CBSA,Central,DMA,Time Zone,FIPS Class,Population,Housing Units,Land Area,Water Area,Latitude,Longitude
42089,1209184,Monroe County,Monroe,PA,20700,T,577,America/New_York,H1,169842,80359,1575452175,23238961,41.0580656,-75.3395155
42095,1209185,Northampton County,Northampton,PA,10900,T,504,America/New_York,H1,297735,120363,957444154,20006520,40.7541673,-75.30758
42097,1209186,Northumberland County,Northumberland,PA,44980,T,566,America/New_York,H1,94528,45125,1187166553,49616087,40.8519908,-76.7093216
42101,1209187,Philadelphia County,Philadelphia,PA,37980,T,504,America/New_York,H6,1526006,670171,347321129,22289408,40.0076376,-75.1339612
42111,1209188,Somerset County,Somerset,PA,43740,T,574,America/New_York,H1,77742,38113,2782615877,16984191,39.9724398,-79.0282723
42117,1209189,Tioga County,Tioga,PA,,F,565,America/New_York,H1,41981,21364,2936496911,8230721,41.7721614,-77.2542642
42125,1209190,Washington County,Washington,PA,38300,T,508,America/New_York,H1,207820,92977,2219591093,10146905,40.1894008,-80.2482444
42129,1209191,Westmoreland County,Westmoreland,PA,38300,T,508,America/New_York,H1,365169,168199,2661353634,22067359,40.3107256,-79.4669625
42131,1209192,Wyoming County,Wyoming,PA,42540,F,577,America/New_York,H1,28276,13254,1029063118,20021064,41.5183295,-76.0165514
42133,1209193,York County,York,PA,49620,T,566,America/New_York,H1,434972,178671,2341819225,16941352,39.9199605,-76.7265177
42031,1210234,Clarion County,Clarion,PA,,F,508,America/New_York,H1,39988,19962,1556153827,23335960,41.1923895,-79.4209635
42083,1210235,McKean County,McKean,PA,14620,T,514,America/New_York,H1,43450,21225,2536109386,13007418,41.8077476,-78.5690251
42001,1213656,Adams County,Adams,PA,23900,T,566,America/New_York,H1,101407,40820,1343342705,8081576,39.8714406,-77.2178998
42003,1213657,Allegheny County,Allegheny,PA,38300,T,508,America/New_York,H1,1223348,589201,1890884266,37418903,40.4688337,-79.9811946
42005,1213658,Armstrong County,Armstrong,PA,38300,F,508,America/New_York,H1,68941,32520,1691787010,27556878,40.8122908,-79.4645391
42013,1213659,Blair County,Blair,PA,11020,T,574,America/New_York,H1,127089,56276,1361815301,3285521,40.4809953,-78.3486042
42015,1213660,Bradford County,Bradford,PA,42380,T,577,America/New_York,H1,62622,29979,2971749132,35276067,41.7886677,-76.5154525
42019,1213661,Butler County,Butler,PA,38300,T,508,America/New_York,H1,183862,78167,2042475490,15921864,40.9117199,-79.9129926
42021,1213662,Cambria County,Cambria,PA,27780,T,574,America/New_York,H1,143679,65650,1782819861,13680552,40.495294,-78.7137033
42023,1213663,Cameron County,Cameron,PA,,F,574,America/New_York,H1,5085,4455,1026232612,5664007,41.4368044,-78.2037774
42025,1213664,Carbon County,Carbon,PA,10900,T,577,America/New_York,H1,65249,34299,987977465,15350043,40.9181829,-75.7088216
42037,1213665,Columbia County,Columbia,PA,14100,T,577,America/New_York,H1,67295,29498,1251244127,18262890,41.0486535,-76.4051501
42039,1213666,Crawford County,Crawford,PA,32740,T,516,America/New_York,H1,88765,44686,2621839209,65310694,41.6846965,-80.1062775
42043,1213667,Dauphin County,Dauphin,PA,25420,T,566,America/New_York,H1,268100,120406,1359864507,85809611,40.4154403,-76.7794744
42047,1213668,Elk County,Elk,PA,41260,T,574,America/New_York,H1,31946,17585,2142848183,12818723,41.4252273,-78.6490863
42053,1213669,Forest County,Forest,PA,,F,574,America/New_York,H1,7716,8760,1106404231,8576324,41.5130724,-79.2360118
42055,1213670,Franklin County,Franklin,PA,16540,T,566,America/New_York,H1,149618,63219,2000050083,1546381,39.9274205,-77.721268
42057,1213671,Fulton County,Fulton,PA,,F,511,America/New_York,H1,14845,7122,1133252780,1305486,39.9253436,-78.1126837
42061,1213672,Huntingdon County,Huntingdon,PA,26500,T,574,America/New_York,H1,45913,22365,2265305450,37883358,40.4169345,-77.9812075
42063,1213673,Indiana County,Indiana,PA,26860,T,508,America/New_York,H1,88880,38236,2141997762,18814066,40.6520491,-79.08755
42065,1213674,Jefferson County,Jefferson,PA,,F,574,America/New_York,H1,45200,22434,1689783371,11322601,41.1281451,-78.9994215
42069,1213675,Lackawanna County,Lackawanna,PA,42540,T,577,America/New_York,H1,214437,96832,1189006298,15105278,41.4367863,-75.6091957
42073,1213676,Lawrence County,Lawrence,PA,35260,T,508,America/New_York,H1,91108,40975,927669548,11758743,40.9912656,-80.3341944
42081,1213677,Lycoming County,Lycoming,PA,48700,T,577,America/New_York,H1,116111,52500,3182044798,39473357,41.3433819,-77.0645062
42085,1213678,Mercer County,Mercer,PA,49660,T,536,America/New_York,H1,116638,51733,1741960803,25978863,41.3021809,-80.2577025
42087,1213679,Mifflin County,Mifflin,PA,30380,T,566,America/New_York,H1,46682,21537,1064565502,9544860,40.610413,-77.617042
42091,1213680,Montgomery County,Montgomery,PA,37980,T,504,America/New_York,H1,799874,325735,1251067046,10761519,40.2108298,-75.3672964
42093,1213681,Montour County,Montour,PA,14100,T,577,America/New_York,H1,18267,7965,337326235,5407929,41.0279213,-76.6585617
42099,1213682,Perry County,Perry,PA,25420,F,566,America/New_York,H1,45969,20424,1428236088,10598014,40.3984094,-77.2622961
42103,1213683,Pike County,Pike,PA,35620,F,501,America/New_York,H1,57369,38350,1411441365,56692061,41.3319875,-75.033829
42105,1213684,Potter County,Potter,PA,,F,514,America/New_York,H1,17457,12932,2800614301,559776,41.7449211,-77.8958141
42107,1213685,Schuylkill County,Schuylkill,PA,39060,T,577,America/New_York,H1,148289,69323,2016651953,10828794,40.7058006,-76.2159549
42109,1213686,Snyder County,Snyder,PA,42780,T,577,America/New_York,H1,39702,16027,851343254,7292556,40.7698402,-77.0701687
42113,1213687,Sullivan County,Sullivan,PA,,F,577,America/New_York,H1,6428,6304,1165338335,6617026,41.4461591,-76.5121413
42115,1213688,Susquehanna County,Susquehanna,PA,,F,577,America/New_York,H1,43356,22968,2132685970,22553103,41.8213258,-75.8006829
42119,1213689,Union County,Union,PA,30260,T,577,America/New_York,H1,44947,16997,818389897,4648544,40.9629715,-77.0622692
42121,1213690,Venango County,Venango,PA,36340,T,508,America/New_York,H1,54984,27464,1746387330,22148536,41.400969,-79.7579456
42123,1213691,Warren County,Warren,PA,47620,T,516,America/New_York,H1,41815,23560,2289898600,37368011,41.8145746,-79.2741434
42127,1213692,Wayne County,Wayne,PA,,F,577,America/New_York,H1,52822,31653,1879304853,64776959,41.6487307,-75.3032577
42059,1214033,Greene County,Greene,PA,,F,508,America/New_York,H1,38686,16460,1491700255,5254540,39.8537998,-80.2228739
42075,1214034,Lebanon County,Lebanon,PA,30140,T,566,America/New_York,H1,133568,55592,937142582,1723769,40.3672318,-76.457712
42007,1214112,Beaver County,Beaver,PA,38300,T,508,America/New_York,H1,170539,78211,1125900054,24167050,40.6822629,-80.3492873
42027,1214720,Centre County,Centre,PA,44300,T,574,America/New_York,H1,153990,63297,2874682925,7878533,40.9193458,-77.8199602
42035,1214721,Clinton County,Clinton,PA,30820,T,577,America/New_York,H1,39238,19080,2299868539,23178658,41.2340544,-77.6381058
45063,1244251,Lexington County,Lexington,SC,17900,T,546,America/New_York,H1,262391,113957,1810175317,152333538,33.9023282,-81.2721944
45085,1244717,Sumter County,Sumter,SC,44940,T,546,America/New_York,H1,107456,46011,1722512472,44079489,33.9161722,-80.382316
45073,1244832,Oconee County,Oconee,SC,42860,T,567,America/New_York,H1,74273,38763,1622196811,122191920,34.7535118,-83.0658827
45045,1245489,Greenville County,Greenville,SC,24860,T,567,America/New_York,H1,451225,195462,2033451179,25241099,34.8943257,-82.3707147
45061,1245652,Lee County,Lee,SC,,F,546,America/New_York,H1,19220,7775,1062372545,2715075,34.1632937,-80.2545239
45001,1245666,Abbeville County,Abbeville,SC,,F,567,America/New_York,H1,25417,12079,1270347571,53116146,34.2225708,-82.4587121
45003,1247979,Aiken County,Aiken,SC,12260,T,546,America/New_York,H1,160099,72249,2773965154,24764187,33.5443694,-81.6347436
45005,1247980,Allendale County,Allendale,SC,,F,520,America/New_York,H1,10419,4486,1056948617,11208072,32.98811,-81.3582013
45007,1247981,Anderson County,Anderson,SC,24860,F,567,America/New_York,H1,187126,84774,1852945207,108805903,34.5190913,-82.637885
45009,1247982,Bamberg County,Bamberg,SC,,F,520,America/New_York,H1,15987,7716,1018822336,5679056,33.214771,-81.0542338
45011,1247983,Barnwell County,Barnwell,SC,,F,520,America/New_York,H1,22621,10484,1420330485,22972577,33.2660636,-81.4350228
45013,1247984,Beaufort County,Beaufort,SC,25940,T,507,America/New_York,H1,162233,93023,1492559284,899026998,32.3570461,-80.69221
45015,1247985,Berkeley County,Berkeley,SC,16700,T,519,America/New_York,H1,177843,73372,2846025358,337682749,33.1976799,-79.950987
45017,1247986,Calhoun County,Calhoun,SC,17900,F,546,America/New_York,H1,15175,7340,987176844,29350934,33.674855,-80.7802801
45021,1247987,Cherokee County,Cherokee,SC,23500,T,567,America/New_York,H1,55342,23997,1016981703,11705005,35.0482502,-81.6203301
45023,1247988,Chester County,Chester,SC,16740,F,546,America/New_York,H1,33140,14701,1503894983,14261785,34.6920573,-81.1595313
45025,1247989,Chesterfield County,Chesterfield,SC,,F,517,America/New_York,H1,46734,21482,2069595909,17274489,34.639756,-80.1586831
45027,1247990,Clarendon County,Clarendon,SC,44940,F,546,America/New_York,H1,34971,17467,1571958092,229766623,33.6658061,-80.216405
45029,1247991,Colleton County,Colleton,SC,,F,519,America/New_York,H1,38892,19901,2736299047,198897561,32.8434262,-80.6496843
45031,1247992,Darlington County,Darlington,SC,22500,F,570,America/New_York,H1,68681,30297,1453380435,14637405,34.3323523,-79.957694
45033,1247993,Dillon County,Dillon,SC,,F,570,America/New_York,H1,32062,13742,1048614230,4454688,34.3915832,-79.3788986
45035,1247998,Dorchester County,Dorchester,SC,16700,T,519,America/New_York,H1,136555,55186,1484665975,6664942,33.0795088,-80.4055668
45037,1247999,Edgefield County,Edgefield,SC,12260,F,520,America/New_York,H1,26985,10559,1296046259,16300263,33.7722852,-81.966579
45039,1248000,Fairfield County,Fairfield,SC,17900,F,546,America/New_York,H1,23956,11681,1777449480,61135042,34.3951111,-81.1212292
45041,1248001,Florence County,Florence,SC,22500,T,570,America/New_York,H1,136885,58666,2071897847,9740547,34.0243876,-79.7028214
45043,1248002,Georgetown County,Georgetown,SC,23860,T,519,America/New_York,H1,60158,33672,2107076193,572646611,33.412746,-79.2993353
45047,1248003,Greenwood County,Greenwood,SC,24940,T,567,America/New_York,H1,69661,31054,1177734978,21238099,34.1538283,-82.1259287
45049,1248004,Hampton County,Hampton,SC,,F,507,America/New_York,H1,21090,9140,1450123027,7276754,32.7762763,-81.1407026
45051,1248005,Horry County,Horry,SC,34820,T,570,America/New_York,H1,269291,185992,2936777435,313664031,33.9044779,-78.9761651
45053,1248006,Jasper County,Jasper,SC,25940,F,507,America/New_York,H1,24777,10299,1697265756,114074682,32.4219806,-81.0232731
45055,1248007,Kershaw County,Kershaw,SC,17900,F,546,America/New_York,H1,61697,27478,1881787617,35827949,34.3387742,-80.5902413
45057,1248008,Lancaster County,Lancaster,SC,16740,F,517,America/New_York,H1,76652,32687,1422317473,15441829,34.6866845,-80.7054247
45059,1248009,Laurens County,Laurens,SC,24860,F,567,America/New_York,H1,66537,30709,1848742669,25990687,34.4835677,-82.005934
45067,1248010,Marion County,Marion,SC,,F,570,America/New_York,H1,33062,14953,1267092919,12712407,34.0800642,-79.3625115
45069,1248011,Marlboro County,Marlboro,SC,13500,T,570,America/New_York,H1,28933,12072,1242350170,14504245,34.6020603,-79.6787226
45065,1248012,McCormick County,McCormick,SC,,F,520,America/New_York,H1,10233,5453,930141770,89983100,33.89955,-82.3098775
45071,1248013,Newberry County,Newberry,SC,35140,T,546,America/New_York,H1,37508,17922,1631788278,44675199,34.2898118,-81.6001199
45075,1248014,Orangeburg County,Orangeburg,SC,36700,T,546,America/New_York,H1,92501,42504,2864787762,56464867,33.4389915,-80.8002997
45077,1248015,Pickens County,Pickens,SC,24860,T,567,America/New_York,H1,119224,51244,1285687489,40460184,34.8875161,-82.7253165
45081,1248016,Saluda County,Saluda,SC,17900,F,546,America/New_York,H1,19875,9289,1172690632,23419287,34.0061371,-81.7269249
45087,1248017,Union County,Union,SC,46420,T,567,America/New_York,H1,28961,14153,1331696606,4805084,34.6892816,-81.6194154
45089,1248018,Williamsburg County,Williamsburg,SC,,F,519,America/New_York,H1,34423,15359,2419459980,7469407,33.6199252,-79.7277125
45091,1248019,York County,York,SC,16740,F,517,America/New_York,H1,226073,94196,1762732402,39400683,34.9747663,-81.184388
45083,1248592,Spartanburg County,Spartanburg,SC,43900,T,567,America/New_York,H1,284307,122628,2092518606,29310216,34.9312686,-81.9906841
45079,1249299,Richland County,Richland,SC,17900,T,546,America/New_York,H1,384504,161725,1960797690,37925712,34.0218111,-80.9030382
45019,1252740,Charleston County,Charleston,SC,16700,T,519,America/New_York,H1,350209,169984,2372659352,1144534759,32.8250499,-79.8968193
46091,1265759,Marshall County,Marshall,SD,,F,725,America/Chicago,H1,4656,2534,2170582034,124728714,45.7586708,-97.5985004
46049,1265760,Faulk County,Faulk,SD,,F,725,America/Chicago,H1,2364,1136,2542720920,62704066,45.071011,-99.1452544
46107,1265761,Potter County,Potter,SD,,F,725,America/Chicago,H1,2329,1500,2230341155,97192749,45.0645032,-99.9572523
46089,1265762,McPherson County,McPherson,SD,,F,725,America/Chicago,H1,2459,1418,2943893701,38569614,45.7663736,-99.2214554
46127,1265763,Union County,Union,SD,43580,T,624,America/Chicago,H1,14399,6280,1192797818,17060467,42.8324863,-96.6560904
46027,1265764,Clay County,Clay,SD,46820,T,624,America/Chicago,H1,13864,5639,1067554320,13079349,42.9145713,-96.9756376
46053,1265765,Gregory County,Gregory,SD,,F,725,America/Chicago,H1,4271,2503,2628726426,99900067,43.1923769,-99.1856122
46057,1265766,Hamlin County,Hamlin,SD,47980,F,725,America/Chicago,H1,5903,2760,1313721910,79873525,44.6737589,-97.1883337
46017,1265767,Buffalo County,Buffalo,SD,,F,725,America/Chicago,H1,1912,609,1220880153,42362363,44.076346,-99.2049644
46015,1265768,Brule County,Brule,SD,,F,725,America/Chicago,H1,5255,2433,2116641810,75721218,43.7180589,-99.0809354
46083,1265769,Lincoln County,Lincoln,SD,43620,T,725,America/Chicago,H1,44828,17875,1495144520,1217724,43.2789221,-96.7218243
46125,1265770,Turner County,Turner,SD,43620,F,725,America/Chicago,H1,8347,3939,1598169823,1650289,43.3108678,-97.1486602
46067,1265771,Hutchinson County,Hutchinson,SD,,F,725,America/Chicago,H1,7343,3351,2105412805,3928767,43.3348468,-97.7544163
46099,1265772,Minnehaha County,Minnehaha,SD,43620,T,725,America/Chicago,H1,169468,71557,2090501559,17395122,43.6741782,-96.7914365
46087,1265773,McCook County,McCook,SD,43620,F,725,America/Chicago,H1,5618,2491,1487182118,6898514,43.6743108,-97.3684432
46065,1265774,Hughes County,Hughes,SD,38180,T,725,America/Chicago,H1,17022,7623,1920631032,153258012,44.3890305,-99.99605
46101,1265775,Moody County,Moody,SD,,F,725,America/Chicago,H1,6486,2824,1345204308,3679400,44.0220118,-96.6709222
46079,1265776,Lake County,Lake,SD,,F,725,America/Chicago,H1,11200,5559,1458881294,30781776,44.0220443,-97.1293764
46097,1265777,Miner County,Miner,SD,,F,725,America/Chicago,H1,2389,1308,1477098731,4196127,44.0219512,-97.6102452
46073,1265778,Jerauld County,Jerauld,SD,26700,F,725,America/Chicago,H1,2071,1070,1362937167,16668604,44.0663371,-98.6297052
46011,1265779,Brookings County,Brookings,SD,15100,T,725,America/Chicago,H1,31965,13137,2051804629,32967600,44.3696799,-96.7904211
46077,1265780,Kingsbury County,Kingsbury,SD,,F,725,America/Chicago,H1,5148,2720,2155481343,81655076,44.3695853,-97.4914761
46039,1265781,Deuel County,Deuel,SD,,F,725,America/Chicago,H1,4364,2204,1612749834,36071554,44.7600579,-96.6679741
46051,1265782,Grant County,Grant,SD,,F,725,America/Chicago,H1,7356,3526,1764967869,15746365,45.1719349,-96.7676947
46059,1265783,Hand County,Hand,SD,,F,725,America/Chicago,H1,3431,1815,3720811266,9237228,44.5477649,-99.0049318
46123,1265784,Tripp County,Tripp,SD,,F,725,America/Chicago,H1,5644,3072,4176215610,13272789,43.345873,-99.8839942
46013,1265785,Brown County,Brown,SD,10100,T,725,America/Chicago,H1,36531,16706,4436601519,46541281,45.589723,-98.3516118
46109,1265786,Roberts County,Roberts,SD,,F,725,America/Chicago,H1,10149,4905,2851684211,89947260,45.6296436,-96.9461134
46047,1265787,Fall River County,Fall River,SD,,F,764,America/Denver,H1,7094,4191,4506359351,23911034,43.2393783,-103.5275408
46033,1265788,Custer County,Custer,SD,,F,764,America/Denver,H1,8216,4628,4032615511,5482570,43.6776346,-103.4515559
46085,1265789,Lyman County,Lyman,SD,,F,725,America/Chicago,H1,3755,1704,4252595025,167669922,43.8958184,-99.8473855
46037,1265790,Day County,Day,SD,,F,725,America/Chicago,H1,5710,3630,2662166065,163751226,45.3671516,-97.607409
46029,1265791,Codington County,Codington,SD,47980,T,725,America/Chicago,H1,27227,12397,1783194146,74251733,44.9778528,-97.1886184
46063,1265792,Harding County,Harding,SD,,F,764,America/Denver,H1,1255,731,6918829169,16956332,45.5803502,-103.4957677
46019,1265793,Butte County,Butte,SD,,F,764,America/Denver,H1,10110,4621,5827210184,42730857,44.9058408,-103.5080403
46071,1265794,Jackson County,Jackson,SD,,F,764,America/Denver,H1,3031,1193,4827514117,19097720,43.6942202,-101.6281386
46031,1265811,Corson County,Corson,SD,,F,687,America/Denver,H1,4050,1540,6396472290,155287260,45.7086009,-101.1968693
46007,1265812,Bennett County,Bennett,SD,,F,764,America/Denver,H1,3431,1263,3068381373,15010867,43.1949168,-101.6639891
46045,1266972,Edmunds County,Edmunds,SD,10100,F,725,America/Chicago,H1,4071,1966,2916212724,65038303,45.4187968,-99.2153258
46129,1266973,Walworth County,Walworth,SD,,F,725,America/Chicago,H1,5438,3003,1835343493,93214930,45.4299501,-100.0315561
46021,1266974,Campbell County,Campbell,SD,,F,725,America/Chicago,H1,1466,980,1900214239,96243759,45.7711314,-100.0516285
46135,1266975,Yankton County,Yankton,SD,49460,T,725,America/Chicago,H1,22438,9652,1349807412,28629262,43.0089657,-97.3947651
46023,1266976,Charles Mix County,Charles Mix,SD,,F,725,America/Chicago,H1,9129,3849,2842477063,136616767,43.2079071,-98.5878939
46111,1266977,Sanborn County,Sanborn,SD,,F,725,America/Chicago,H1,2355,1172,1474533498,2992621,44.0234511,-98.0913854
46043,1266978,Douglas County,Douglas,SD,,F,725,America/Chicago,H1,3002,1439,1118361831,4832944,43.3869242,-98.3660984
46061,1266979,Hanson County,Hanson,SD,33580,F,725,America/Chicago,H1,3331,1177,1125383169,2232493,43.6748223,-97.7873427
46035,1266980,Davison County,Davison,SD,33580,T,725,America/Chicago,H1,19504,8852,1128083214,3533764,43.67474,-98.1459983
46075,1266981,Jones County,Jones,SD,,F,764,America/Chicago,H1,1006,589,2511453417,3147179,43.9606083,-100.689722
